row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
38,2024-12-12 11:00:00,0.609045,0.000151,0.177071,0.804539,0.179728,0.034898,0.200899,0.185048,1.0,0.530471,0.005129,0.002167,0.003906,0.004345,0.001994,0.000829,0.002738,0.224542,1.0,0.681418,0.922609,0.700571,0.475319,0.407849,0.439198,0.222763,0.006901,0.020534,0.845355,0.000469,0.357108,0.137123,1.0,0.138199,0.27146,0.000672,0.000274,0.00055,0.001681,0.125777,0.312037,0.0,0.000261,0.002612,0.764764,0.010468,0.766548,0.869005,0.870211,0.317564,0.624071,0.194945,0.649027,0.351912,0.033626,0.000597,0.084623,0.001055,0.025203,0.001781,0.386113,0.012757,1.0,0.359482,1.0,0.0
39,2024-12-12 12:00:00,0.588344,0.000226,0.212407,0.719512,0.179325,0.035033,0.201725,0.183729,1.0,0.528476,0.005264,0.002141,0.00393,0.004337,0.001938,0.001069,0.002466,0.224776,1.0,0.668104,0.920418,0.689653,0.475193,0.407627,0.439001,0.222335,0.006268,0.02222,0.831079,0.006776,0.356985,0.131592,1.0,0.132547,0.268813,0.000657,0.000257,0.00055,0.001672,0.105102,0.351924,0.001087,0.0,0.003011,0.751647,0.011173,0.753192,0.857152,0.87443,0.36112,0.634304,0.213087,0.551095,0.378763,0.035306,0.001877,0.084679,0.001037,0.02535,0.001729,0.346516,0.012687,1.0,0.359482,1.0,0.0
40,2024-12-12 13:00:00,0.51684,0.231941,0.338437,1.0,0.178983,0.027973,0.201575,0.111458,1.0,0.53581,0.00461,0.000959,0.002923,0.00755,0.022257,0.000804,0.002719,0.224015,1.0,0.403766,0.92846,0.561577,0.47497,0.406128,0.435255,0.219479,0.009956,0.048816,0.840308,0.0,0.354131,0.078747,0.877181,0.079572,0.264397,0.000137,0.0,0.000218,0.001163,0.096337,1.0,0.0,0.0,0.001236,0.971125,0.007703,0.9734,1.0,0.0,0.0,0.0,0.36577,0.332725,0.495525,0.029131,0.000384,0.083904,0.001032,0.025488,0.001766,0.366639,0.013126,1.0,0.359482,1.0,0.0
41,2024-12-12 14:00:00,0.408422,0.629182,0.246565,0.659214,0.180021,0.016751,0.202291,0.000881,0.069999,0.555318,0.005221,0.000954,0.003269,0.006978,0.021549,0.001958,0.00318,0.221184,1.0,0.002213,0.939795,0.385328,0.47412,0.408879,0.436512,0.21848,0.006877,0.02655,0.833184,0.0,0.347896,0.000115,0.018982,0.000814,0.260491,9.9e-05,0.0,0.000209,0.001036,0.083677,0.339569,0.0,0.000479,0.0,1.0,0.000868,1.0,1.0,0.0,0.0,0.0,0.888028,0.461071,0.502034,0.025918,0.003147,0.084428,0.001031,0.02551,0.001656,0.339789,0.015412,1.0,0.359482,1.0,0.0
42,2024-12-12 15:00:00,0.551756,0.629406,0.14998,0.721883,0.180023,0.018472,0.203387,0.00082,0.064205,0.554117,0.002764,0.000261,0.000896,0.00259,0.16637,0.656875,0.003172,0.731004,1.0,0.003155,0.992234,0.386218,0.499453,0.516023,0.490025,0.27093,0.005826,0.027166,0.847489,0.0,0.349267,0.000155,0.020128,0.000854,0.260092,0.0,0.0,0.0,0.000627,0.085924,0.370985,0.042283,0.0,0.000219,1.0,0.000938,1.0,1.0,0.0,0.0,0.0,0.304377,0.47871,0.45891,0.03245,0.002329,0.08485,0.001026,0.02477,0.001739,0.341342,0.0152,1.0,0.359482,1.0,0.0
43,2024-12-12 16:00:00,0.603245,0.436213,0.084806,0.872967,0.180236,0.017404,0.203841,0.000748,0.058793,0.554985,0.006002,0.001798,0.003797,0.004505,0.175447,0.722867,0.002657,1.0,1.0,0.237886,0.981156,0.521177,0.543821,0.613175,0.556969,0.344473,0.005716,0.023155,0.82384,0.0,0.348748,0.000178,0.020259,0.000913,0.260316,0.0,0.0,4.4e-05,0.000626,1.0,0.64737,0.070543,0.042621,0.0,1.0,0.001509,1.0,1.0,0.0,0.0,0.0,0.16358,0.540754,0.42799,0.012329,0.002196,0.083228,0.001037,0.024755,0.001801,0.396632,0.015587,1.0,0.359482,1.0,0.0
44,2024-12-12 17:00:00,0.633288,0.623303,0.700824,1.0,0.179598,0.018391,0.204537,0.000474,0.037897,0.497193,0.00574,8e-06,0.0,0.0,0.002122,0.140914,0.002756,1.0,1.0,0.941514,0.843033,0.947425,0.428139,0.240692,0.299039,0.329247,0.005925,0.029308,0.0,0.0,0.34798,6.8e-05,0.007544,0.000705,0.268903,0.000688,0.000228,0.000572,0.002002,1.0,0.388634,0.099891,0.99723,0.0,0.001348,0.000726,0.000944,0.13501,0.563112,1.0,1.0,0.0,0.423966,0.356794,0.004159,0.002929,0.083928,0.000993,0.024828,0.001706,0.359659,0.016294,1.0,0.359482,1.0,0.0
45,2024-12-12 18:00:00,0.626534,0.629443,0.086376,0.813008,0.181158,0.02387,0.205658,0.000779,0.059644,0.53907,0.002066,0.000192,0.0,0.007995,0.002161,0.072129,0.002069,1.0,1.0,0.937459,0.899995,0.939436,0.38565,0.217033,0.25231,0.278681,0.006378,0.02671,0.0,0.0,0.347024,0.000195,0.015687,0.000585,0.256115,0.000319,7.8e-05,0.000295,0.001637,1.0,0.404165,0.053804,1.0,0.0,0.000901,0.00062,0.000433,0.136227,0.330925,0.77934,0.661332,0.0,0.431873,0.267697,0.003403,0.001194,0.08448,0.000968,0.025093,0.001285,0.302673,0.016065,1.0,0.359482,1.0,0.0
46,2024-12-12 19:00:00,0.657458,0.629503,0.252061,0.808604,0.180279,0.022093,0.204722,0.000768,0.056229,0.536154,0.006356,0.002136,0.001437,0.008401,0.002113,0.049003,0.00264,1.0,1.0,0.938895,0.87579,0.938606,0.377354,0.212836,0.24523,0.254776,0.045499,0.069555,0.0,0.0,0.34793,0.0,0.0,0.000525,0.170179,0.0,0.0,0.0,0.0,1.0,0.405577,0.056739,1.0,0.0,0.000657,0.000615,0.000358,0.136047,0.413918,0.668419,0.557345,0.0,0.479319,0.377543,0.000693,0.001789,0.084001,0.000964,0.025308,0.001433,0.34258,0.01598,1.0,0.359482,0.905195,0.0
47,2024-12-12 20:00:00,0.668668,0.629421,0.287397,0.872967,0.180489,0.021792,0.204985,0.000752,0.054677,0.523702,0.002433,0.0,0.0,0.002587,0.002369,0.026006,0.001649,1.0,1.0,0.939754,0.863216,0.937842,0.375227,0.209321,0.241421,0.241507,0.084557,0.075252,0.0,0.0,0.348746,3.8e-05,0.002968,0.000428,0.170425,0.010636,0.003944,0.005458,0.0,1.0,0.368161,0.074783,1.0,0.0,0.000305,0.000523,0.0,0.13541,0.316626,0.466122,0.379631,0.0,0.472019,0.432872,0.007855,0.002087,0.08352,0.000963,0.025288,0.001244,0.312405,0.016153,1.0,0.359482,0.355425,0.0
48,2024-12-12 21:00:00,0.70334,0.629522,0.282686,0.838415,0.181124,0.021125,0.20537,0.000702,0.056228,0.544487,0.003486,0.001191,0.000796,0.00548,0.002095,0.00309,0.002026,1.0,1.0,0.939628,0.848161,0.940672,0.374463,0.206318,0.238799,0.231891,0.601042,1.0,0.0,0.0,0.34915,0.049172,0.01333,0.049983,0.216957,0.021749,0.04969,0.029032,0.05327,1.0,0.458525,0.08,1.0,0.0,0.000162,0.000564,4.1e-05,0.134393,0.296645,0.400107,0.330758,0.0,0.460462,0.309601,0.021318,0.002761,0.084087,0.000969,0.025535,0.001407,0.330318,0.01623,1.0,0.359482,0.0,0.0
49,2024-12-12 22:00:00,0.679992,0.629382,0.043973,0.809621,0.180121,0.021383,0.205652,0.000779,0.063161,0.546395,0.004235,0.001406,0.001725,0.00497,0.002117,0.00119,0.001717,1.0,1.0,0.938731,0.861822,0.94841,0.375525,0.207371,0.240098,0.227591,0.478066,0.051688,0.0,0.643643,0.349229,0.02938,9e-05,0.029686,0.14943,0.02491,0.061674,0.033659,0.022027,1.0,0.40946,0.076739,1.0,0.0,9.3e-05,0.000609,2.7e-05,0.133478,0.345246,0.402232,0.331494,0.0,0.576642,0.285598,0.014681,0.003276,0.083636,0.000958,0.025282,0.00144,0.299008,0.016402,1.0,0.359482,0.005854,0.0
50,2024-12-12 23:00:00,0.739426,0.629508,0.08402,0.764905,0.180115,0.021391,0.205685,0.000836,0.077823,0.5445,0.002064,6e-05,0.0,0.002237,0.001867,0.000487,0.002555,1.0,1.0,0.938614,0.874551,0.947599,0.376119,0.206308,0.239191,0.223422,0.003241,0.019941,0.0,1.0,0.348723,0.0,0.0,0.000292,0.0,0.007713,0.056065,0.033009,0.005967,1.0,0.437699,0.101739,1.0,0.0,0.000236,0.001111,0.0,0.132074,0.430747,0.479781,0.392551,0.0,0.619221,0.235964,0.019407,0.000844,0.084679,0.000976,0.025547,0.001375,0.234333,0.016233,1.0,0.359482,0.0,0.0
51,2024-12-13 00:00:00,0.725381,0.629424,0.113074,0.77439,0.179685,0.020782,0.205528,0.000827,0.072102,0.536741,0.004953,0.001386,0.002224,0.003672,0.001913,0.000665,0.002374,1.0,0.999516,0.938703,0.877918,0.946464,0.377556,0.207271,0.240361,0.220908,0.003079,0.023291,0.0,1.0,0.348626,0.0,0.0,0.000357,0.0,0.0,0.050748,0.029452,0.000484,1.0,0.472997,0.083478,1.0,0.0,0.000113,0.001459,0.0,0.130937,0.410805,0.446301,0.362028,0.0,0.557786,0.337266,0.008359,0.002602,0.084048,0.00097,0.025623,0.001518,0.278939,0.016102,1.0,0.359482,0.0,0.0
52,2024-12-13 01:00:00,0.760975,0.629375,0.055359,0.740176,0.181213,0.020698,0.206036,0.000812,0.068253,0.529872,0.004813,0.00127,0.002069,0.003263,0.002093,0.000887,0.003279,1.0,1.0,0.938672,0.873836,0.945477,0.378412,0.208281,0.241543,0.21804,0.005454,0.021217,0.0,1.0,0.349061,0.0,0.0,0.000364,0.0,0.0,0.050442,0.02911,0.0,1.0,0.555242,0.088587,1.0,0.0,8.2e-05,0.001415,0.0,0.129543,0.423964,0.452004,0.365501,0.0,0.529197,0.305533,0.02073,0.00329,0.08392,0.000956,0.025529,0.001435,0.223384,0.015942,1.0,0.359482,0.0,0.0
53,2024-12-13 02:00:00,0.767169,0.629515,0.143698,0.760501,0.179608,0.020304,0.205232,0.000832,0.06619,0.553628,0.004765,0.001474,0.001986,0.005121,0.002094,0.000822,0.002857,1.0,0.999442,0.939315,0.888036,0.948924,0.37889,0.208953,0.242377,0.215417,0.005541,0.033068,0.0,1.0,0.348766,0.52327,0.020268,0.52605,0.547163,0.003116,0.047487,0.031073,0.008013,1.0,0.538652,0.1075,1.0,0.0,0.0,0.001038,0.0,0.136584,0.473258,0.509617,0.413219,0.0,0.368613,0.341334,0.037554,0.001418,0.084637,0.000975,0.025174,0.001357,0.233144,0.016745,1.0,0.359482,0.0,0.0
54,2024-12-13 03:00:00,0.764279,0.629477,0.132313,0.690718,0.179313,0.019708,0.205472,0.000848,0.065297,0.551808,0.005088,0.001502,0.002402,0.004319,0.002085,0.000577,0.002527,1.0,0.9989,0.939469,0.889858,0.949508,0.378761,0.209255,0.242732,0.213176,0.004496,0.020237,0.0,1.0,0.34894,0.617827,0.027326,0.620796,0.649997,0.003634,0.028795,0.027931,0.0,1.0,0.457466,0.069457,1.0,0.0,0.0,0.001067,0.0,0.139813,0.495597,0.545594,0.443558,0.0,0.439173,0.361676,0.020982,0.002479,0.084293,0.00099,0.025297,0.001382,0.231017,0.017598,1.0,0.359482,0.0,0.0
55,2024-12-13 04:00:00,0.753464,0.62943,0.162152,0.644986,0.180425,0.020746,0.205173,0.000847,0.064499,0.55315,0.005329,0.001533,0.002498,0.004199,0.001993,0.000617,0.003071,1.0,0.999298,0.93914,0.892529,0.948448,0.378494,0.209028,0.242582,0.210995,0.005361,0.022152,0.0,1.0,0.348673,0.617538,0.029542,0.620455,0.650596,0.000705,0.019241,0.022955,0.0,1.0,0.462054,0.058478,1.0,0.0,0.0,0.001275,0.0,0.138477,0.482522,0.542867,0.440671,0.0,0.457421,0.405614,0.01445,0.002631,0.084638,0.000989,0.025323,0.001231,0.161341,0.018139,1.0,0.359482,0.0,0.0
56,2024-12-13 05:00:00,0.795272,0.629423,0.165293,0.725949,0.179885,0.019917,0.205552,0.000838,0.062816,0.555951,0.00537,0.001497,0.00249,0.004274,0.001924,0.000651,0.002049,1.0,0.99949,0.93953,0.895037,0.947884,0.377865,0.208386,0.241992,0.208788,0.004955,0.023793,0.0,1.0,0.34872,0.617619,0.029833,0.620631,0.650025,0.0,0.013561,0.023288,0.0,1.0,0.498059,0.095435,1.0,0.0,0.0,0.001188,0.0,0.137187,0.544868,0.624209,0.504955,0.0,0.406934,0.54882,0.020268,0.003037,0.084763,0.000999,0.025325,0.001261,0.205804,0.019312,1.0,0.359482,0.0,0.0
57,2024-12-13 06:00:00,0.801561,0.629428,0.151158,0.676491,0.180662,0.020381,0.206317,0.000861,0.060757,0.551424,0.005308,0.001381,0.002412,0.003552,0.002035,0.00064,0.001809,1.0,0.999212,0.939856,0.89055,0.947947,0.377142,0.207574,0.241255,0.206545,0.004699,0.019804,0.0,1.0,0.348267,0.617718,0.029991,0.620795,0.650462,0.0,0.009771,0.022513,0.0,1.0,0.529121,0.093587,1.0,0.0,0.0,0.001264,0.0,0.135993,0.559558,0.648227,0.525406,0.00819,0.347932,0.5,0.020814,0.003467,0.084826,0.000976,0.025376,0.001167,0.141352,0.020406,1.0,0.359482,0.0,0.0
58,2024-12-13 07:00:00,0.806598,0.62947,0.0,0.7771,0.180891,0.020077,0.205993,0.000853,0.061331,0.552232,0.002661,0.0,0.0,0.001328,0.002197,0.000842,0.003058,1.0,0.998976,0.939955,0.884382,0.949114,0.375493,0.205796,0.239544,0.202607,0.004978,0.024841,0.0,1.0,0.348664,0.617856,0.032292,0.620927,0.651911,0.0,0.006529,0.020988,0.0,1.0,0.576421,0.107935,1.0,0.000186,0.0,0.001179,0.0,0.134887,0.459289,0.541477,0.436134,0.0,0.361922,0.460944,0.012602,0.004032,0.084309,0.000982,0.025467,0.001208,0.105047,0.020941,1.0,0.359482,0.0,0.0
59,2024-12-13 08:00:00,0.805938,0.629435,0.116608,0.774051,0.179527,0.019826,0.205968,0.000795,0.062083,0.551957,0.005261,0.001378,0.002352,0.00353,0.002093,0.000236,0.002021,1.0,0.998263,0.940119,0.886593,0.948442,0.375433,0.205243,0.239015,0.201266,0.005454,0.027211,0.0,1.0,0.348551,0.618026,0.032952,0.621023,0.651215,0.0,0.004735,0.019069,0.0,1.0,0.576774,0.096196,1.0,0.0,0.0,0.001384,0.0,0.133685,0.553227,0.67016,0.542819,0.021786,0.329075,0.499186,0.032261,0.002889,0.084076,0.000961,0.025244,0.00119,0.115805,0.021157,1.0,0.359482,0.0,0.0
60,2024-12-13 09:00:00,0.800616,0.629478,0.134668,0.760501,0.179979,0.020281,0.205982,0.000763,0.063612,0.552963,0.005219,0.001337,0.002319,0.003607,0.002416,6.7e-05,0.002805,1.0,0.998793,0.940177,0.884678,0.94807,0.374989,0.204697,0.238522,0.200006,0.005623,0.019782,0.0,1.0,0.348633,0.618081,0.036647,0.621103,0.652393,0.0,0.003405,0.017932,0.0,1.0,0.532298,0.101304,1.0,0.0001,0.0,0.001425,0.0,0.134432,0.607556,0.744463,0.604428,0.084958,0.423358,0.40358,0.014492,0.003512,0.084153,0.00095,0.025539,0.001255,0.164132,0.022075,1.0,0.359482,0.0,0.0
61,2024-12-13 10:00:00,0.8021,0.629442,0.050648,0.794038,0.179757,0.020337,0.20616,0.000791,0.062336,0.550485,0.005368,0.001337,0.002336,0.003337,0.002323,0.000274,0.003071,1.0,0.9994,0.940177,0.880061,0.949239,0.374097,0.204025,0.237873,0.198021,0.0051,0.025775,0.0,1.0,0.348759,0.618087,0.033993,0.621027,0.651602,0.0,0.001842,0.017725,0.0,1.0,0.576421,0.09663,1.0,0.0,0.0,0.001455,0.0,0.1442,0.581802,0.721288,0.583158,0.084927,0.410584,0.294955,0.019659,0.002129,0.083485,0.000956,0.025676,0.001191,0.110104,0.022714,1.0,0.359482,0.0,0.0
62,2024-12-13 11:00:00,0.819453,0.629415,0.220259,0.763889,0.179866,0.019677,0.206006,0.000775,0.062739,0.554827,0.005485,0.001391,0.002427,0.003835,0.002205,0.000294,0.001999,1.0,1.0,0.940132,0.875154,0.94916,0.373403,0.203103,0.236975,0.195983,0.004862,0.026847,0.0,1.0,0.348776,0.618071,0.033063,0.62102,0.651018,0.0,0.000788,0.016666,0.0,1.0,0.58701,0.096196,0.999622,0.000271,0.0,0.001403,0.0,0.142555,0.585535,0.723481,0.586497,0.098565,0.410584,0.302278,0.014345,0.004314,0.08455,0.000977,0.025358,0.001243,0.157524,0.023325,1.0,0.359482,0.0,0.0
63,2024-12-13 12:00:00,0.833559,0.629484,0.11543,0.711043,0.179304,0.019398,0.2055,0.000791,0.063526,0.551486,0.005505,0.001348,0.0025,0.003408,0.002248,0.0,0.003622,1.0,0.999225,0.939977,0.88078,0.948511,0.372738,0.202303,0.236235,0.193961,0.004775,0.02279,0.0,1.0,0.349027,0.617979,0.033686,0.620854,0.651381,0.0,0.00016,0.016679,0.0,1.0,0.539358,0.104457,0.999222,0.0,0.0,0.001391,2.8e-05,0.141292,0.511633,0.642538,0.521036,0.042843,0.470803,0.389748,0.026317,0.003255,0.084399,0.000969,0.025357,0.001281,0.157501,0.023299,1.0,0.359482,0.0,0.0
64,2024-12-13 13:00:00,0.825964,0.62943,0.203377,0.744919,0.180308,0.020023,0.205643,0.000775,0.065844,0.552872,0.00288,0.0,0.0,0.001215,0.002257,0.000166,0.003296,1.0,0.999622,0.93957,0.875446,0.947636,0.370702,0.200603,0.234584,0.190183,0.004722,0.024978,0.0,1.0,0.349556,0.617638,0.036018,0.620674,0.650519,0.0,0.0,0.016152,0.0,1.0,0.525591,0.126413,0.998677,0.000164,0.0,0.001472,0.000169,0.140138,0.522741,0.6795,0.54778,0.061092,0.369221,0.41904,0.024952,0.002623,0.084124,0.00096,0.025486,0.001271,0.105309,0.024529,1.0,0.359482,0.0,0.0
65,2024-12-13 14:00:00,0.821377,0.6295,0.175501,0.750678,0.179027,0.019391,0.205604,0.000781,0.067064,0.555635,6.7e-05,0.0,0.0,0.0,0.002444,0.000469,0.002842,1.0,0.999561,0.939325,0.871762,0.948219,0.369514,0.200315,0.234303,0.18824,0.005228,0.020853,0.0,1.0,0.34973,0.617517,0.030697,0.620487,0.650045,0.0,0.0,0.015916,0.0,1.0,0.522414,0.092826,0.998268,0.0,0.0,0.001399,0.000266,0.138879,0.529949,0.698774,0.560823,0.078369,0.294404,0.482099,0.020898,0.003226,0.084075,0.000943,0.025669,0.001267,0.117164,0.025567,1.0,0.359482,0.0,0.0
66,2024-12-13 15:00:00,0.841424,0.62943,0.064782,0.731369,0.179638,0.019258,0.205409,0.000714,0.060345,0.553176,0.005459,0.001373,0.002357,0.003375,0.002275,0.000775,0.002511,1.0,0.99979,0.938288,0.85641,0.948504,0.369624,0.201677,0.235784,0.188287,0.561862,0.020351,0.0,1.0,0.350499,0.293916,0.025665,0.295181,0.477572,0.0,0.017457,0.019556,0.0,1.0,0.571126,0.104565,0.997748,0.0,0.000667,0.000978,0.001097,0.138053,0.61235,0.811564,0.655145,0.163939,0.099148,0.451587,0.023334,0.002311,0.083774,0.000956,0.02538,0.001293,0.177796,0.025883,1.0,0.359482,0.0,0.0
67,2024-12-13 16:00:00,0.87311,0.120554,0.006675,0.761179,0.180555,0.02005,0.205221,0.001242,0.06331,0.551169,0.006072,0.001584,0.002936,0.003594,0.002314,0.000582,0.002131,1.0,0.999518,0.877697,1.0,0.902218,0.384725,0.222277,0.279717,0.179349,0.192895,0.022539,0.0,1.0,0.3503,0.457076,1.0,0.459273,0.51558,0.008606,0.055901,0.036141,0.0,0.135066,0.504412,0.075761,0.997447,0.0,0.522906,0.000832,0.523677,0.422719,0.606371,1.0,1.0,0.440352,0.316302,0.471115,0.006595,0.001833,0.083854,0.000899,0.025133,0.001272,0.229843,0.025612,1.0,0.359482,0.0,0.0
68,2024-12-13 17:00:00,0.849224,0.422719,0.120927,0.767276,0.180345,0.019723,0.206168,0.001054,0.054716,0.549154,0.006195,0.001635,0.002973,0.003685,0.602848,0.030998,0.002463,1.0,0.999746,0.32844,1.0,0.512196,0.440067,0.432994,0.457513,0.185586,0.006732,0.353426,0.0,1.0,0.37243,0.656859,1.0,0.660029,0.677203,0.0,0.0,0.0,0.0,1.0,0.669961,0.084022,0.997094,0.0,0.222101,0.000767,0.223191,0.281242,0.586792,1.0,1.0,0.148748,0.368005,0.467453,0.01884,0.004401,0.084638,0.000915,0.025083,0.001434,0.340634,0.026019,1.0,0.33499,0.0,0.0
69,2024-12-13 18:00:00,0.853144,0.629409,0.03455,0.837737,0.179623,0.019775,0.205823,0.000561,0.036096,0.547341,0.003608,2.5e-05,0.00038,0.001168,1.0,0.013216,0.002483,0.762769,0.999483,0.024386,0.789905,0.373625,0.528481,0.628234,0.655247,0.231387,0.006215,0.791609,0.0,1.0,0.832016,0.689294,0.017956,0.692538,0.715342,0.0,0.0,0.0,0.0,1.0,0.593717,0.0725,0.995642,0.0,0.0,0.000637,0.000292,0.145306,0.77301,1.0,1.0,0.117072,0.440998,0.396257,0.013526,0.00267,0.083832,0.000862,0.024818,0.001348,0.37712,0.025923,1.0,0.003728,0.0,0.0
70,2024-12-13 19:00:00,0.790637,0.620654,0.041618,0.86958,0.179336,0.019315,0.205539,0.0007,0.054644,0.545538,0.003308,5.1e-05,0.000111,0.001067,0.725999,0.000781,0.001652,0.725996,0.997453,0.533901,0.869266,0.676441,0.516835,0.475261,0.50438,0.177167,1.0,0.404544,0.277709,0.740292,0.973803,0.316512,0.026566,0.317886,0.501048,0.0,0.0,0.0,0.0,1.0,0.511119,0.080761,0.998726,0.0,0.361242,0.000661,0.36152,0.310683,0.717754,1.0,1.0,0.390233,0.627737,0.321806,0.010334,0.002549,0.083931,0.000876,0.024751,0.001215,0.258101,0.025782,1.0,0.0,0.0,0.0
71,2024-12-13 20:00:00,0.835723,0.444775,0.136239,0.926152,0.1803,0.020646,0.205026,0.000844,0.05846,0.543905,0.00633,0.001718,0.003053,0.003741,0.002025,0.0,0.002227,0.719588,0.998717,0.942967,0.877565,0.907866,0.446034,0.231338,0.263346,0.165003,1.0,0.016204,1.0,0.843077,0.97459,0.15447,0.040482,0.155927,0.334233,0.011447,0.041755,0.026785,0.0,0.126302,0.494529,0.049565,0.998544,0.000747,0.553655,0.000798,0.554473,0.446272,0.66546,1.0,1.0,0.574733,0.628954,0.334011,0.0,0.001598,0.085259,0.00092,0.024482,0.001144,0.215056,0.025717,1.0,0.0,0.0,0.0
72,2024-12-13 20:00:00,0.945023,0.589445,0.068708,0.866192,0.180608,0.020025,0.205498,0.000489,0.040051,0.507354,0.006772,0.001324,0.003479,0.002425,1.0,0.012071,0.00223,0.754395,0.998767,0.068401,0.836757,0.285407,0.476497,0.572466,0.597466,0.159463,0.005948,0.150072,1.0,0.995447,0.975134,0.689064,0.023484,0.690446,0.715023,0.244734,0.492159,0.517744,0.0,0.108023,0.656548,0.079891,0.998865,0.000498,0.589609,0.000632,0.59104,0.485278,0.626112,0.976528,1.0,0.555983,0.531022,0.384052,0.020688,0.005528,0.085818,0.00083,0.025006,0.001198,0.220093,0.026666,1.0,0.0,0.0,0.0
73,2024-12-13 21:00:00,0.973782,0.629267,0.161759,0.848916,0.179483,0.019754,0.205764,0.000621,0.041743,0.371324,0.006351,0.0,0.002765,0.0,1.0,0.000579,0.00252,0.720962,0.999364,0.009526,0.858894,0.259954,0.53618,0.665205,0.703618,0.153958,0.005745,0.877025,1.0,1.0,0.975443,0.710103,0.041462,0.710864,0.7421,0.474916,0.828616,0.855502,0.0,0.081654,0.855983,0.07837,0.999427,0.001062,0.615203,0.000474,0.61638,0.516207,0.564308,0.817463,0.77712,0.473507,0.516423,0.349471,0.015584,0.01079,0.087267,0.000735,0.02552,0.00093,0.060226,0.026635,1.0,0.0,0.0,0.0
74,2024-12-13 22:00:00,0.957051,0.629431,0.050255,0.899051,0.179902,0.019378,0.205077,0.000297,0.025364,0.373644,0.006075,0.00054,0.002339,0.0,1.0,0.032374,0.002066,0.735974,0.999406,0.008559,0.805746,0.255226,0.553734,0.66912,0.708883,0.153983,0.007638,1.0,1.0,1.0,0.975122,0.720489,0.033159,0.720964,0.750963,0.550405,0.857557,0.881948,0.0,0.073189,0.920932,0.059239,0.999479,0.000312,0.630498,7.9e-05,0.631689,0.532372,0.405117,0.566744,0.512787,0.299287,0.0,0.0,0.010271,0.013478,0.085672,0.0,0.0,0.001,0.063871,0.026145,1.0,0.0,0.0,0.0
75,2024-12-13 23:00:00,0.988727,0.629412,0.027876,0.92107,0.179898,0.01947,0.205472,0.000215,0.016944,0.374085,0.005961,0.000769,0.002384,0.001082,1.0,0.077322,0.002428,0.738732,0.999904,0.007839,0.797852,0.253829,0.568353,0.669064,0.706701,0.16249,0.005971,1.0,1.0,1.0,0.977063,0.724999,0.038637,0.726338,0.755523,0.593694,0.875332,0.898405,0.0,0.077159,0.921285,0.104022,0.999554,0.001439,0.638346,0.000199,0.640421,0.541401,0.470704,0.59828,0.516365,0.352643,0.647202,0.180228,0.026464,0.015793,0.08831,0.000768,0.02403,0.001027,0.141805,0.02575,1.0,0.0,0.0,0.0
76,2024-12-14 00:00:00,0.979159,0.629417,0.061249,0.774729,0.178836,0.019289,0.204956,0.00021,0.013547,0.374303,0.005689,0.000874,0.002162,0.001928,1.0,0.058055,0.00282,0.754359,1.0,0.007346,0.771355,0.262071,0.568519,0.674668,0.711256,0.161599,0.007667,1.0,0.968217,1.0,0.982464,0.727443,0.021433,0.728808,0.757785,0.624611,0.884905,0.907565,0.0,0.087497,0.920579,0.106413,0.999617,0.001242,0.643091,0.000358,0.645028,0.546736,0.489199,0.594036,0.506131,0.370443,0.731752,0.22498,0.020751,0.016327,0.087819,0.000793,0.023692,0.001028,0.0696,0.025738,1.0,0.0,0.0,0.0
77,2024-12-14 01:00:00,0.951301,0.629462,0.210836,0.772019,0.180251,0.019666,0.20485,0.000242,0.011263,0.374384,0.00576,0.000894,0.002119,0.002175,1.0,0.04762,0.001882,0.764731,0.998865,0.00691,0.75991,0.259292,0.568642,0.673828,0.710712,0.162492,0.008144,1.0,0.899778,1.0,0.986697,0.732413,0.014202,0.733942,0.762035,0.646782,0.891986,0.91394,0.000987,0.067196,0.853512,0.083587,0.999556,0.001526,0.645573,0.000292,0.647375,0.549611,0.481231,0.557046,0.474137,0.364381,0.68309,0.253051,0.026254,0.015568,0.088092,0.000775,0.023801,0.001001,0.085156,0.025586,1.0,0.0,0.0,0.0
