row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
35,2024-12-12 08:00:00,365.065355,0.011619,0.005833,0.002454,0.09512,436.449737,462.582602,437.792396,50.29591,1443.685109,25.802295,25.925879,25.87555,26.037352,0.002132,0.001761,0.007315,325.173918,2172.169753,2458.618781,-9.993369,2854.542359,24.655573,24.736994,24.706817,24.841035,-0.000489,-7.6e-05,0.065108,140.201311,442.669037,787.581734,102.564359,804.751227,1603.604537,25.375304,25.447862,25.395107,25.541233,-0.005102,0.01478,0.002481,338.45531,513.408373,2568.111476,28.3861,2605.164928,3419.780194,25.309536,25.235415,25.340086,25.188403,-0.004951,-0.001018,0.02809,413.72807,652.907216,-12.79383,-8.994085,-37.172008,134.009616,59.958614,170.2,135.1,165.6,0.0
36,2024-12-12 09:00:00,364.270174,0.01128,0.00573,0.002706,0.095219,436.498228,461.717197,448.130082,50.29591,1440.922687,25.802122,25.925502,25.875026,26.037066,0.002035,0.001875,0.006395,325.259906,2172.169753,2411.585642,-10.085486,2810.505883,24.668011,24.748017,24.716954,24.851405,-0.000732,0.000189,0.065051,140.473712,443.281002,756.063537,108.098362,773.677978,1587.525003,25.375304,25.447862,25.395107,25.534176,-0.005128,0.014776,0.002481,338.92442,514.873445,2521.501858,29.964403,2557.344432,3385.225647,25.299612,25.234051,25.331879,25.179052,-0.004767,-0.000972,0.028058,414.332648,653.928896,-12.796867,-9.036852,-37.155593,133.558405,59.603597,170.2,135.1,165.6,0.0
37,2024-12-12 10:00:00,365.94265,0.011509,0.005929,0.002593,0.094822,437.234205,462.090956,453.371313,50.29591,1436.882982,25.810263,25.933004,25.88244,26.044549,0.002163,0.001825,0.006569,324.723866,2172.169753,2365.257468,-10.042505,2767.491653,24.673971,24.753139,24.7211,24.851764,-0.000426,0.000165,0.065061,140.822287,444.109751,725.475347,108.098362,742.898439,1571.961029,25.386578,25.455322,25.40948,25.555998,-0.005082,0.014967,0.002481,338.469989,515.0962,2476.481152,31.658599,2511.699299,3352.370702,25.331606,25.27278,25.364459,25.211735,-0.004668,-0.001165,0.027903,413.543845,653.482794,-12.866104,-9.055773,-37.271386,133.705703,59.747847,170.2,135.1,165.6,0.0
38,2024-12-12 11:00:00,365.330778,0.011557,0.006,0.002536,0.095218,437.925872,461.715659,452.898618,50.29591,1432.247446,25.810757,25.932574,25.882383,26.0445,0.00217,0.001552,0.006387,325.166836,2172.169753,2319.225665,-9.997315,2725.020238,24.672807,24.751656,24.718877,24.845967,-0.000548,4.1e-05,0.065253,140.182582,444.151105,696.538702,108.098362,713.823267,1556.522897,25.387066,25.45515,25.410148,25.556303,-0.004684,0.014744,0.002481,338.913753,514.948272,2432.906079,33.119067,2467.912774,3321.340116,25.334596,25.281107,25.367275,25.215972,-0.004747,-0.00094,0.027926,413.168671,654.125739,-12.91362,-9.069382,-37.165576,134.128742,59.156802,170.2,135.1,165.6,0.0
39,2024-12-12 12:00:00,364.721955,0.011851,0.00609,0.002285,0.095004,438.170344,463.551145,449.688275,50.29591,1427.044743,25.811115,25.932446,25.88245,26.044475,0.002102,0.001659,0.006225,325.507439,2172.169753,2273.649837,-10.019913,2682.731424,24.671438,24.749361,24.716832,24.842716,-0.000657,0.000115,0.064758,141.077704,443.825532,668.196896,108.098362,684.989232,1541.880731,25.386803,25.454711,25.410139,25.556166,-0.00496,0.014857,0.002491,338.45531,515.643926,2391.353683,34.833238,2425.665218,3291.705122,25.335351,25.287561,25.369111,25.219408,-0.004908,-0.000874,0.028006,414.167648,654.200809,-12.981951,-9.050899,-37.371428,133.760496,58.854246,170.2,135.1,165.6,0.0
40,2024-12-12 13:00:00,362.618999,0.928127,0.006411,0.003113,0.094823,425.441865,463.218901,273.810971,50.29591,1446.172139,25.809374,25.926579,25.879687,26.054353,0.026945,0.001541,0.006376,324.399776,2172.169753,1368.797765,-9.936963,2186.679978,24.669013,24.733853,24.677936,24.821031,-2.2e-05,0.001282,0.065078,140.116091,436.280017,397.410325,100.99497,414.772582,1517.452195,25.377704,25.447862,25.401068,25.549045,-0.005077,0.016693,0.002481,338.45531,512.555333,3086.601324,26.395653,3122.229409,3648.852556,25.178856,25.234051,25.255313,25.248324,-0.005267,-0.000587,0.027712,413.002656,653.157397,-12.999781,-9.033719,-37.227311,133.947642,60.761386,170.2,135.1,165.6,0.0
41,2024-12-12 14:00:00,359.430391,2.498945,0.006177,0.002107,0.095373,405.212647,464.810304,4.710675,21.874904,1497.048962,25.811002,25.926555,25.880636,26.052594,0.02608,0.002055,0.006651,320.277853,2172.169753,-5.75702,-9.820047,1504.052838,24.6598,24.762315,24.69099,24.813446,-0.000552,0.000305,0.064831,140.116091,419.796225,-5.512524,51.359995,13.03789,1495.850658,25.377029,25.447862,25.400825,25.547275,-0.005246,0.014822,0.002481,339.297931,510.405164,3178.069973,9.777253,3206.371508,3648.852556,25.178856,25.234051,25.255313,25.347233,-0.005056,-0.000571,0.027559,415.157855,653.862552,-13.0049,-9.030971,-37.652702,133.697939,70.690037,170.2,135.1,165.6,0.0
42,2024-12-12 15:00:00,363.645892,2.499831,0.005931,0.002292,0.095374,408.315415,467.244841,4.563886,21.697842,1493.915547,25.804456,25.923117,25.874121,26.039105,0.20315,0.293726,0.006646,1062.709873,2172.169753,-2.531792,-9.279169,1507.500926,24.934524,25.870625,25.246636,25.211718,-0.000733,0.000332,0.065327,140.116091,423.420728,-5.307781,51.426279,13.241008,1493.641297,25.375304,25.447862,25.395107,25.541558,-0.005216,0.014911,0.00287,338.45531,510.785353,3178.069973,9.947024,3206.371508,3648.852556,25.178856,25.234051,25.255313,25.236697,-0.005027,-0.000677,0.02787,414.520198,654.431221,-13.025007,-9.123467,-37.331435,133.712383,69.769297,170.2,135.1,165.6,0.0
43,2024-12-12 16:00:00,365.160196,1.735883,0.005765,0.002738,0.095487,406.389073,468.253498,4.387365,21.53244,1496.178798,25.813082,25.930742,25.882084,26.044992,0.214248,0.323116,0.006339,1454.439315,2172.169753,800.976327,-9.393433,2030.209066,25.415686,26.875577,25.941729,25.770165,-0.000752,0.000156,0.064507,140.116091,422.049024,-5.189566,51.433837,13.542124,1494.883882,25.375304,25.447862,25.396322,25.541538,0.006986,0.015694,0.00313,413.369876,510.405164,3178.069973,11.335093,3206.371508,3648.852556,25.178856,25.234051,25.255313,25.210032,-0.004925,-0.000753,0.026912,414.416126,652.2469,-12.980296,-9.125345,-37.090821,134.226571,71.449478,170.2,135.1,165.6,0.0
44,2024-12-12 17:00:00,366.043768,2.475698,0.007334,0.003113,0.095149,408.169516,469.800655,3.721214,20.893865,1345.460858,25.812384,25.921862,25.871661,26.031144,0.002326,0.06394,0.006398,1454.439315,2172.169753,3209.560603,-10.818103,3681.108206,24.161152,23.022559,23.263569,25.654542,-0.000716,0.000426,0.035942,140.116091,420.018844,-5.752235,50.69846,12.482191,1542.376846,25.387334,25.453934,25.410734,25.560791,0.006986,0.014961,0.0034,2091.28318,510.405164,14.606852,9.430361,46.142324,1486.217575,25.279635,25.382229,25.434719,25.179052,-0.005117,-0.000928,0.026523,414.987824,653.190075,-13.152688,-9.116201,-37.457718,133.882727,74.518518,170.2,135.1,165.6,0.0
45,2024-12-12 18:00:00,365.845126,2.499978,0.005769,0.002561,0.095976,418.046456,472.292635,4.462388,21.558444,1454.674909,25.802597,25.922775,25.871661,26.055721,0.002374,0.033306,0.005988,1454.439315,2172.169753,3195.677772,-10.23057,3650.164057,23.700377,22.777831,22.778368,25.270578,-0.000638,0.000312,0.035942,140.116091,417.490666,-5.104177,51.169388,11.87081,1471.644066,25.380884,25.449945,25.403175,25.55568,0.006986,0.015005,0.002976,2096.151663,510.405164,13.188632,9.172904,44.525497,1489.259236,25.238081,25.349532,25.37396,25.179052,-0.005104,-0.001147,0.026487,413.634692,653.932681,-13.252593,-9.083086,-39.099883,133.352764,73.524189,170.2,135.1,165.6,0.0
46,2024-12-12 19:00:00,366.754626,2.500213,0.006191,0.002548,0.09551,414.841723,470.212845,4.436419,21.454096,1447.069218,25.814024,25.932421,25.875605,26.056968,0.002316,0.023007,0.006329,1454.439315,2172.169753,3200.594558,-10.480229,3646.949265,23.61041,22.734422,22.704849,25.089056,0.006097,0.002192,0.035942,140.116091,419.885005,-6.100836,50.262132,11.561349,996.298292,25.375304,25.447862,25.395107,25.532782,0.006986,0.015009,0.003003,2096.151663,510.405164,12.416195,9.160771,44.2866,1488.808465,25.252934,25.333096,25.355304,25.179052,-0.005026,-0.000877,0.026358,414.098479,653.288025,-13.265042,-9.056245,-38.522697,133.723893,73.154089,170.2,135.1,163.362611,0.0
47,2024-12-12 20:00:00,367.084314,2.49989,0.006281,0.002738,0.095621,414.300464,470.79733,4.397884,21.406651,1414.593917,25.803573,25.921823,25.871661,26.039095,0.002629,0.012765,0.005737,1454.439315,2172.169753,3203.533292,-10.609923,3643.990664,23.587341,22.698055,22.665299,24.988296,0.012821,0.002442,0.035942,140.116091,422.043318,-5.907481,50.433793,11.067542,997.659748,25.561329,25.552853,25.544295,25.532782,0.006986,0.014903,0.003169,2096.151663,510.405164,11.301214,8.938479,43.155737,1487.2171,25.235522,25.30312,25.323421,25.179052,-0.005038,-0.000741,0.026699,414.331204,652.640164,-13.272535,-9.058767,-39.262037,133.443272,73.905346,170.2,135.1,150.388028,0.0
48,2024-12-12 21:00:00,368.104027,2.500291,0.006269,0.002636,0.095958,413.098472,471.651924,4.277048,21.45407,1468.801611,25.806379,25.927729,25.873845,26.047989,0.002293,0.002559,0.005962,1454.439315,2172.169753,3203.104037,-10.765205,3654.951136,23.579059,22.666998,22.638077,24.91528,0.101737,0.043019,0.035942,140.116091,423.11266,245.864431,51.033076,263.841066,1255.042746,25.755701,26.770705,26.188651,26.277999,0.006986,0.015159,0.003217,2096.151663,510.405164,10.849795,9.037694,43.285361,1484.674612,25.231946,25.293338,25.314653,25.179052,-0.005057,-0.001044,0.02734,414.857286,653.404035,-13.248657,-9.027815,-38.625026,133.609856,74.240735,170.2,135.1,142.0,0.0
49,2024-12-12 22:00:00,367.417361,2.499737,0.005661,0.002551,0.095426,413.563078,472.280063,4.463688,21.665921,1473.778021,25.808374,25.928798,25.876398,26.046422,0.002321,0.001713,0.005778,1454.439315,2172.169753,3200.033464,-10.624305,3684.920785,23.590576,22.677887,22.651561,24.882629,0.080566,0.001408,0.035942,231.456101,423.320072,144.446159,50.267325,160.310183,881.527241,25.810986,27.089738,26.315123,25.840929,0.006986,0.01502,0.003187,2096.151663,510.405164,10.631017,9.14564,43.242037,1482.387239,25.240644,25.293653,25.314785,25.179052,-0.004866,-0.001103,0.027024,415.25831,652.796301,-13.289214,-9.059439,-38.498677,133.31868,74.987206,170.2,135.1,142.138158,0.0
50,2024-12-12 23:00:00,369.16534,2.500233,0.005763,0.002419,0.095423,413.577462,472.352244,4.601646,22.114012,1468.833794,25.80259,25.922121,25.871661,26.038022,0.002015,0.0014,0.006278,1454.439315,2172.169753,3199.632124,-10.493012,3681.781305,23.597011,22.666895,22.642147,24.850974,-0.001178,1.5e-05,0.035942,282.027058,421.982975,-6.100836,50.262132,10.37565,54.965931,25.510211,26.940407,26.297354,25.616261,0.006986,0.0151,0.003417,2096.151663,510.405164,11.082729,10.368053,43.155737,1478.875696,25.255946,25.305144,25.325739,25.179052,-0.004796,-0.001225,0.027249,413.361552,654.201158,-13.221385,-9.026285,-38.752097,132.717207,74.255163,170.2,135.1,142.0,0.0
51,2024-12-13 00:00:00,368.752247,2.4999,0.005837,0.002447,0.095195,412.4795,472.003749,4.581165,21.939183,1448.600212,25.810286,25.928699,25.877768,26.042433,0.002071,0.001479,0.00617,1454.439315,2171.121124,3199.936001,-10.458279,3677.385745,23.612598,22.676848,22.654297,24.831883,-0.001206,0.000162,0.035942,282.027058,421.724887,-6.100836,50.262132,10.703731,54.965931,25.375304,26.79887,26.200146,25.539551,0.006986,0.0152,0.003249,2096.151663,510.405164,10.693308,11.212501,43.155737,1476.034224,25.252377,25.300183,25.320263,25.179052,-0.004897,-0.000976,0.026723,414.733174,653.350526,-13.243483,-9.0168,-38.193731,133.132038,73.683968,170.2,135.1,142.0,0.0
52,2024-12-13 01:00:00,369.799091,2.499709,0.00569,0.002346,0.096005,412.328733,473.13309,4.544199,21.821558,1430.685717,25.809915,25.928125,25.87734,26.041175,0.002291,0.001578,0.00671,1454.439315,2172.169753,3199.832237,-10.500385,3673.561705,23.621886,22.687301,22.666572,24.810107,-0.000797,7.1e-05,0.035942,282.027058,422.876874,-6.100836,50.262132,10.739003,54.965931,25.375304,26.790717,26.19078,25.532782,0.006986,0.015433,0.003296,2096.151663,510.405164,10.595483,11.106934,43.155737,1472.54872,25.254732,25.301028,25.320886,25.179052,-0.004944,-0.001054,0.027312,415.269653,653.178932,-13.296629,-9.028574,-38.514933,132.615385,72.991721,170.2,135.1,142.0,0.0
53,2024-12-13 02:00:00,369.981273,2.500263,0.005915,0.002406,0.095154,411.617827,471.346391,4.591148,21.758502,1492.640444,25.809787,25.929136,25.877114,26.046886,0.002292,0.001549,0.006458,1454.439315,2170.961361,3202.030963,-10.353917,3686.913884,23.627069,22.694256,22.675228,24.790188,-0.000782,0.000591,0.035942,282.027058,422.095152,2675.223576,51.434375,2692.201602,3081.549728,25.4298,26.712036,26.244436,25.644878,0.006986,0.015386,0.00347,2096.151663,510.405164,10.335302,10.189996,43.155737,1490.152648,25.263554,25.309565,25.329447,25.179052,-0.005208,-0.000966,0.028113,413.809501,654.144587,-13.223916,-9.073005,-38.819536,132.706148,76.47716,170.2,135.1,142.0,0.0
54,2024-12-13 03:00:00,369.896277,2.50011,0.005886,0.0022,0.094998,410.543221,471.879185,4.63189,21.7312,1487.892958,25.810648,25.929272,25.878256,26.044422,0.002281,0.00144,0.006261,1454.439315,2169.785909,3202.559764,-10.335124,3689.176338,23.625671,22.697373,22.678918,24.77317,-0.000962,2.8e-05,0.035942,282.027058,422.555687,3159.752347,51.842538,3175.485795,3650.36923,25.438864,26.214442,26.158567,25.532782,0.006986,0.015156,0.00312,2096.151663,510.405164,10.335302,10.260074,43.155737,1498.224997,25.267552,25.314896,25.33489,25.179052,-0.005092,-0.000916,0.027324,414.636863,653.680462,-13.163913,-9.057598,-38.721451,132.686372,80.183337,170.2,135.1,142.0,0.0
55,2024-12-13 04:00:00,369.57819,2.499926,0.005962,0.002065,0.095587,412.414901,471.213983,4.629967,21.706814,1491.39246,25.81129,25.929428,25.87852,26.044052,0.002169,0.001458,0.006586,1454.439315,2170.648354,3201.433882,-10.307574,3685.070983,23.622772,22.695032,22.677359,24.756611,-0.000813,0.000112,0.035942,282.027058,421.850363,3158.268965,51.970728,3173.749484,3653.681012,25.387637,25.960079,26.022549,25.532782,0.006986,0.015169,0.003019,2096.151663,510.405164,10.335302,10.766273,43.155737,1494.88375,25.265212,25.314492,25.334372,25.179052,-0.005062,-0.000808,0.027013,414.755243,654.146089,-13.168061,-9.054329,-39.313944,132.038393,82.529713,170.2,135.1,142.0,0.0
56,2024-12-13 05:00:00,370.807789,2.499898,0.00597,0.002304,0.095301,410.919529,472.057262,4.607297,21.655388,1498.69935,25.811397,25.929249,25.878498,26.044282,0.002084,0.001473,0.005976,1454.439315,2171.065023,3202.766603,-10.281702,3682.884667,23.615945,22.688386,22.671233,24.739851,-0.000883,0.000184,0.035942,282.027058,421.975226,3158.683024,51.987547,3174.645258,3650.52084,25.375304,25.808882,26.031665,25.532782,0.006986,0.015271,0.003359,2096.151663,510.405164,10.335302,10.55453,43.155737,1491.659901,25.27637,25.326545,25.345905,25.179052,-0.005145,-0.000456,0.02729,415.072456,654.313357,-13.130148,-9.054142,-39.195268,132.451893,87.624266,170.2,135.1,142.0,0.0
57,2024-12-13 06:00:00,370.992749,2.499918,0.005934,0.002158,0.095713,411.757266,473.758103,4.663061,21.592472,1486.89345,25.811234,25.928675,25.878284,26.042064,0.00222,0.001468,0.005833,1454.439315,2170.461746,3203.883731,-10.327981,3683.130825,23.608104,22.679985,22.663583,24.722819,-0.000927,9e-06,0.035942,282.027058,420.777822,3159.191258,51.996712,3175.482912,3652.938927,25.375304,25.707979,26.010462,25.532782,0.006986,0.015359,0.003342,2096.151663,510.405164,10.335302,10.739125,43.155737,1488.673258,25.278999,25.330104,25.349574,25.180603,-0.005242,-0.000576,0.027316,415.407822,654.398783,-13.219629,-9.047657,-39.563496,131.852496,92.37847,170.2,135.1,142.0,0.0
58,2024-12-13 07:00:00,371.140876,2.500085,0.005549,0.002455,0.095834,411.20853,473.037345,4.642376,21.610002,1489.000175,25.804182,25.921823,25.871661,26.035226,0.002418,0.001558,0.006578,1454.439315,2169.950486,3204.224228,-10.391603,3687.647665,23.590226,22.66159,22.645818,24.692913,-0.000879,0.00023,0.035942,282.027058,421.826418,3159.898676,52.129766,3176.157959,3660.954711,25.375304,25.621674,25.96879,25.532782,0.006986,0.015493,0.003474,2096.151663,510.728706,10.335302,10.53228,43.155737,1485.908158,25.261054,25.314286,25.333558,25.179052,-0.005219,-0.000672,0.026925,415.848645,653.702978,-13.195578,-9.036271,-39.400899,131.514863,94.701367,170.2,135.1,142.0,0.0
59,2024-12-13 08:00:00,371.121477,2.499945,0.005846,0.002446,0.095111,410.755193,472.982528,4.501444,21.632993,1488.282149,25.811109,25.92866,25.878119,26.041996,0.002291,0.001288,0.005959,1454.439315,2168.406462,3204.78333,-10.368798,3685.048473,23.589575,22.655879,22.640317,24.682732,-0.000797,0.000334,0.035942,282.027058,421.528178,3160.768389,52.167943,3176.645333,3657.103522,25.375304,25.573903,25.916335,25.532782,0.006986,0.015494,0.003366,2096.151663,510.405164,10.335302,11.029838,43.155737,1482.902679,25.277866,25.333354,25.352698,25.183178,-0.005273,-0.000578,0.027861,414.95697,653.388852,-13.279759,-9.064192,-39.473214,131.614911,95.637535,170.2,135.1,142.0,0.0
60,2024-12-13 09:00:00,370.964962,2.500114,0.005892,0.002406,0.095351,411.576742,473.014172,4.424522,21.679712,1490.905743,25.810995,25.928454,25.878028,26.042231,0.002686,0.001213,0.006427,1454.439315,2169.554483,3204.98315,-10.388553,3683.603915,23.584757,22.650224,22.635201,24.673164,-0.000768,8e-06,0.035942,282.027058,421.744601,3161.049596,52.381676,3177.05573,3663.621666,25.375304,25.538498,25.885252,25.532782,0.006986,0.015368,0.003413,2096.151663,510.579249,10.335302,11.13163,43.155737,1484.771786,25.287589,25.344364,25.363751,25.195142,-0.005118,-0.000813,0.027015,415.442384,653.492087,-13.320604,-9.027309,-39.219447,132.064348,99.625018,170.2,135.1,142.0,0.0
61,2024-12-13 10:00:00,371.008582,2.499972,0.005678,0.002505,0.095233,411.677076,473.408136,4.493287,21.640707,1484.443337,25.811393,25.928457,25.878073,26.041403,0.002572,0.001305,0.006586,1454.439315,2170.86922,3204.982699,-10.436172,3688.134168,23.575089,22.643273,22.62846,24.658089,-0.000858,0.000271,0.035942,282.027058,422.078353,3161.08038,52.228164,3176.665076,3659.247125,25.375304,25.496908,25.879585,25.532782,0.006986,0.015493,0.00337,2096.151663,510.405164,10.335302,11.203891,43.155737,1509.193711,25.28298,25.34093,25.359935,25.195136,-0.005139,-0.00108,0.027261,414.363997,652.593297,-13.298859,-9.010169,-39.469443,131.561892,102.401378,170.2,135.1,142.0,0.0
62,2024-12-13 11:00:00,371.518962,2.499866,0.00611,0.002416,0.095291,410.48699,473.065795,4.454415,21.653026,1495.767068,25.811705,25.928722,25.878324,26.042933,0.002428,0.001314,0.005946,1454.439315,2172.169753,3204.828256,-10.486788,3687.827178,23.567564,22.633738,22.619135,24.642615,-0.000899,0.000318,0.035942,282.027058,422.122681,3161.001861,52.1744,3176.628473,3656.015304,25.375304,25.468827,25.850658,25.532782,0.006986,0.015523,0.003366,2095.487832,510.876496,10.335302,11.077051,43.155737,1505.080912,25.283648,25.341255,25.360534,25.197719,-0.005139,-0.001062,0.027008,416.068345,654.027618,-13.216252,-9.050016,-39.266474,132.002899,105.05204,170.2,135.1,142.0,0.0
63,2024-12-13 12:00:00,371.933827,2.50014,0.005843,0.00226,0.094993,409.983476,471.942109,4.493222,21.677081,1487.053836,25.811759,25.928509,25.878523,26.04162,0.00248,0.001183,0.006915,1454.439315,2170.490315,3204.297909,-10.428756,3685.315117,23.560349,22.625468,22.611453,24.627266,-0.000914,0.00014,0.035942,282.027058,422.787367,3160.530825,52.210375,3175.78239,3658.021477,25.375304,25.452114,25.851007,25.532782,0.006986,0.015388,0.003442,2094.784709,510.405164,10.335302,11.047277,43.243171,1501.92347,25.270422,25.329261,25.34879,25.187166,-0.00504,-0.000847,0.027578,415.242577,653.824391,-13.246702,-9.050121,-39.118073,132.002678,104.942303,170.2,135.1,142.0,0.0
64,2024-12-13 13:00:00,371.710458,2.499925,0.006067,0.00236,0.095525,411.11068,472.259436,4.452771,21.747931,1490.66925,25.804765,25.921823,25.871661,26.034879,0.002492,0.001257,0.00672,1454.439315,2171.34984,3202.903888,-10.483775,3681.925344,23.538267,22.607875,22.594314,24.598575,-0.000923,0.000236,0.035942,282.027058,424.183845,3158.779796,52.345276,3174.866651,3653.256012,25.375304,25.447862,25.83661,25.532782,0.006986,0.015349,0.003644,2093.825992,510.690773,10.335302,11.244176,43.690354,1499.036552,25.27241,25.334738,25.353588,25.190622,-0.005207,-0.000775,0.027513,414.749598,653.453418,-13.28406,-9.033997,-39.15534,131.517303,110.283863,170.2,135.1,142.0,0.0
65,2024-12-13 14:00:00,371.575532,2.500204,0.005996,0.002377,0.094846,409.972268,472.173553,4.468163,21.785205,1497.874298,25.797271,25.921823,25.871661,26.031144,0.00272,0.001392,0.006449,1454.439315,2171.218166,3202.065327,-10.521777,3684.182792,23.525384,22.604897,22.591393,24.583821,-0.000836,5.5e-05,0.035942,282.027058,424.645879,3158.16321,52.037549,3173.912534,3650.633471,25.375304,25.447862,25.830142,25.532782,0.006986,0.01534,0.003335,2093.107995,510.405164,10.335302,11.067735,43.996241,1495.888935,25.2737,25.337594,25.355928,25.193894,-0.00533,-0.00062,0.02732,415.219914,653.387446,-13.348059,-9.011109,-39.169758,131.627555,114.788863,170.2,135.1,142.0,0.0
