row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error
939,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
940,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
941,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
942,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
943,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
944,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179755870369861,0,0.85,True,
945,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
946,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
947,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
948,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.25,True,
949,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
950,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
951,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
952,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.266,True,
953,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
954,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
955,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
956,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
957,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
958,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
959,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
960,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.65,True,
961,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0183980177320762,0,0.2,True,
962,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168271422489374,0,0.25,True,
963,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
964,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
965,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,1,0.7401236675533011,1,0.85,True,
966,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
967,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174482412450147,0,0.2,True,
968,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
969,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
970,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
971,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0185148589045724,0,0.85,True,
972,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
973,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0168116105309565,0,0.2,True,
974,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
975,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0179583774403273,0,0.2,True,
976,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
977,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
978,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
979,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
980,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
981,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
982,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.85,True,
983,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,1,0.6575834776379499,0,0.2,True,
984,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.020226548972622,0,0.2,True,
985,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.25,True,
986,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.4247956921899562,0,0.2,True,
987,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,1,0.85,True,
988,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.6018948819328759,0,0.85,True,
989,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0274011967206008,0,0.85,True,
990,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
991,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
992,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,1,0,0.2649128063001893,0,0.65,True,
993,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.65,True,
994,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
995,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
996,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
997,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0174673011842364,0,0.2,True,
998,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.3090803733388338,0,0.85,True,
999,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,v1,0,0,0.0159805845857227,0,0.2,True,
