source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
ftes_1hour,12/15/2024 7:00,2024-12-15T07:00:00,2.499852011,3994.259145,2.787817648,19.82577549,0.488849136,-12.06080583,3992.03958,52.90517062,2072.256161,7.459492777,-14.39376356,-9.474399566,FALSE,FALSE,1,0,-71851.41787
ftes_1hour,12/15/2024 8:00,2024-12-15T08:00:00,2.499941743,3999.559032,2.82462062,19.77286764,0.323663312,-12.09573884,3998.006124,53.05957009,2077.431678,7.210103597,-14.41176574,-9.453143706,FALSE,FALSE,1,0,59063.51135
ftes_1hour,12/15/2024 9:00,2024-12-15T09:00:00,2.499956143,4006.365407,2.784902729,19.71448784,0.386819814,-12.07245776,4004.238407,53.29293315,2082.068729,7.320022135,-14.46734901,-9.454558369,FALSE,FALSE,1,0,472664.9306
ftes_1hour,12/15/2024 10:00,2024-12-15T10:00:00,2.50007673,4013.235987,2.722586108,19.73410108,0.216763637,-12.09274492,4011.291296,53.40216309,2086.420205,7.34235893,-14.53894116,-9.419202595,FALSE,FALSE,1,0,56976.12512
ftes_1hour,12/15/2024 11:00,2024-12-15T11:00:00,2.499888617,4017.705203,2.758182362,19.75436339,-0.113346059,-12.07744358,4016.464178,53.16045419,2090.494522,7.309305092,-14.54387315,-9.494895539,FALSE,FALSE,1,0,-23758.14537
ftes_1hour,12/15/2024 12:00,2024-12-15T12:00:00,2.500166092,4028.83056,2.755705838,19.77318037,-0.306283784,-11.98369637,4027.433822,53.05996204,2092.054209,7.184399965,-14.55944724,-9.50624825,FALSE,FALSE,1,0,40094.98874
ftes_1hour,12/15/2024 13:00,2024-12-15T13:00:00,2.499770001,4034.161472,2.75898949,19.63797973,-0.274216261,-12.01757111,4032.335985,53.08810729,2094.811217,7.036775394,-14.57610742,-9.520665294,FALSE,FALSE,1,0,-13458.80618
ftes_1hour,12/15/2024 14:00,2024-12-15T14:00:00,2.500000762,4043.178223,2.749156093,19.56067528,-0.290922624,-12.16276824,4041.788,53.15985738,2097.008088,7.411592466,-14.60018256,-9.522288038,FALSE,FALSE,1,0,39073.98131
ftes_1hour,12/15/2024 15:00,2024-12-15T15:00:00,2.500335135,4036.900704,2.755892451,19.59149588,0.060952119,-12.13442271,4035.955728,53.29408554,2098.755398,7.452190929,-14.64184601,-9.452372407,FALSE,FALSE,1,0,-18774.00089
ftes_1hour,12/15/2024 16:00,2024-12-15T16:00:00,2.49984362,4035.927879,2.783691694,19.56419773,0.273767954,-12.24668876,4034.578281,53.35845151,2102.217191,7.311349241,-14.60204688,-9.41663819,FALSE,FALSE,1,0,1979.237663
ftes_1hour,12/15/2024 17:00,2024-12-15T17:00:00,2.499931704,4043.886545,2.867611757,19.5319227,-0.097515562,-12.34562705,4042.400503,53.34192168,2105.146698,7.423661456,-14.53405241,-9.494748866,FALSE,FALSE,1,0,90353.14018
ftes_1hour,12/15/2024 18:00,2024-12-15T18:00:00,2.499979171,4055.471271,2.795275689,19.44841916,-0.20478419,-12.4338581,4054.064533,53.46253142,2106.469384,7.759982691,-14.63739396,-9.521193915,FALSE,FALSE,1,0,244058.5249
ftes_1hour,12/15/2024 19:00,2024-12-15T19:00:00,2.499991325,4066.139813,2.787300871,19.51729212,-0.138914013,-12.38729003,4063.851051,53.27527519,2107.007846,7.954424673,-14.71390434,-9.461180446,FALSE,FALSE,1,0,877780.3193
ftes_1hour,12/15/2024 20:00,2024-12-15T20:00:00,2.499907422,4070.014771,2.843363586,19.48064922,-0.278484479,-12.33523486,4068.004646,52.73644244,2106.743418,7.879010469,-14.67260262,-9.559537744,FALSE,FALSE,1,0,-46183.78366
ftes_1hour,12/15/2024 21:00,2024-12-15T21:00:00,2.500050449,4075.863981,3.088733052,19.50989597,-0.322868788,-12.34137644,4073.63772,53.33326745,2106.773324,7.914481944,-14.68650711,-9.449041346,FALSE,FALSE,1,0,40895.84484
ftes_1hour,12/15/2024 22:00,2024-12-15T22:00:00,2.499824488,4085.068423,3.027732224,19.39390586,-0.278477995,-12.30906039,4082.995809,52.37565769,2106.16026,7.929126552,-14.83293005,-9.496899779,FALSE,FALSE,1,0,-40734.6489
ftes_1hour,12/15/2024 23:00,2024-12-15T23:00:00,2.50015856,4090.61292,3.042481999,19.33707431,-0.421897749,-12.33645222,4088.554111,52.16276962,2105.597051,7.541623737,-14.70792392,-9.48703378,FALSE,FALSE,1,0,16596.71268
ftes_1hour,12/16/2024 0:00,2024-12-16T00:00:00,2.501308652,4099.231327,3.1023,19.31932996,-0.880809304,-12.06098635,4091.724401,52.70281752,2105.095712,8.522168,-14.33278409,-9.523488,FALSE,FALSE,1,0,7493.667463
ftes_1hour,12/16/2024 1:00,2024-12-16T01:00:00,2.499894006,4101.559941,3.05369282,19.38432972,-0.370071997,-12.42396825,4100.587946,52.01447179,2104.005848,7.818993108,-14.75306401,-9.462663404,FALSE,FALSE,1,0,-1646.075414
ftes_1hour,12/16/2024 2:00,2024-12-16T02:00:00,2.500160397,4101.417966,3.071086696,19.34153299,-0.515191729,-12.39914411,4100.036652,52.12230773,2103.852876,7.952465459,-14.79048074,-9.411875939,FALSE,FALSE,1,0,-532.9571945
ftes_1hour,12/16/2024 3:00,2024-12-16T03:00:00,2.499797418,4103.941352,3.029286666,19.36294366,-0.646514994,-12.4640909,4102.583838,52.24352305,2103.284674,7.745194112,-14.71131725,-9.523973153,FALSE,FALSE,1,0,-6951.878759
ftes_1hour,12/16/2024 4:00,2024-12-16T04:00:00,2.499996629,4109.890774,2.958210441,19.48868206,-0.734084939,-12.43422782,4108.418781,52.7996117,2102.407734,7.855266546,-14.82934081,-9.531922915,FALSE,FALSE,1,0,29864.92714
ftes_1hour,12/16/2024 5:00,2024-12-16T05:00:00,2.500160185,4116.975554,2.964275225,19.46661029,-0.746211296,-12.36054721,4115.81803,52.697031,2101.89827,7.819904641,-14.90726586,-9.525553093,FALSE,FALSE,1,0,43317.15131
ftes_1hour,12/16/2024 6:00,2024-12-16T06:00:00,2.499840167,4118.661287,3.045472139,19.52546272,-0.908121599,-12.36206203,4117.130523,53.37553016,2100.990282,7.967430236,-14.7786813,-9.507145229,FALSE,FALSE,1,0,-5267.619321
ftes_1hour,12/16/2024 7:00,2024-12-16T07:00:00,2.499910713,4129.085144,3.057184159,19.54852478,-0.983979516,-12.38651555,4127.774991,53.55963106,2099.40893,7.885642324,-14.78380994,-9.487399203,FALSE,FALSE,1,0,147759.7171
ftes_1hour,12/16/2024 8:00,2024-12-16T08:00:00,2.500001175,4131.988091,3.060525713,19.57751777,-1.004102992,-12.33188295,4131.097782,53.64070188,2098.408576,7.835855185,-14.80434366,-9.420325641,FALSE,FALSE,1,0,32090.23678
ftes_1hour,12/16/2024 9:00,2024-12-16T09:00:00,2.500075809,4144.771175,3.06769461,19.73350535,-0.958935469,-12.25238252,4143.221658,53.59903206,2097.914091,7.812062783,-14.81927112,-9.44872854,FALSE,FALSE,1,0,171276.9515
ftes_1hour,12/16/2024 10:00,2024-12-16T10:00:00,2.500041813,4146.297186,3.129131403,19.80593613,-1.057638738,-12.28811461,4144.395603,53.50320774,2097.626404,7.795885051,-14.7541431,-9.427367968,FALSE,FALSE,1,0,-44887.95741
ftes_1hour,12/16/2024 11:00,2024-12-16T11:00:00,2.500162854,4147.226236,3.145351933,19.79999841,-1.217852996,-12.32069727,4146.252806,53.63676978,2096.617424,7.382125959,-14.74703248,-9.498049888,FALSE,FALSE,1,0,7675.498385
ftes_1hour,12/16/2024 12:00,2024-12-16T12:00:00,2.499801131,4150.998559,3.071282936,19.88653295,-1.277734428,-12.34049841,4149.645436,53.38519875,2095.2077,7.337288534,-14.8548543,-9.482874298,FALSE,FALSE,1,0,-10428.76179
ftes_1hour,12/16/2024 13:00,2024-12-16T13:00:00,2.500074541,4157.326656,3.144480004,19.89304985,-1.279010669,-12.38206349,4156.079375,53.77580514,2094.603524,7.438093514,-14.74421864,-9.424718508,FALSE,FALSE,1,0,23145.08248
ftes_1hour,12/16/2024 14:00,2024-12-16T14:00:00,2.499892538,4163.308466,2.998749705,19.93053534,-1.332304633,-12.29762975,4161.900422,53.63376972,2093.466836,7.661477027,-14.67980411,-9.437485472,FALSE,FALSE,1,0,-32866.54616
ftes_1hour,12/16/2024 15:00,2024-12-16T15:00:00,2.500100689,4162.400713,2.849128768,20.02578095,-1.416827613,-12.32900083,4161.494117,53.43914425,2092.39595,8.401852361,-14.6047225,-9.449583155,FALSE,FALSE,1,0,-4361.031174
ftes_1hour,12/16/2024 16:00,2024-12-16T16:00:00,2.499681857,4165.733861,2.742745674,19.99808451,-1.468655086,-12.33207386,4164.388203,53.58865315,2091.351557,7.84425465,-14.62206835,-9.479120227,FALSE,FALSE,1,0,-7958.198036
ftes_1hour,12/16/2024 17:00,2024-12-16T17:00:00,2.500276545,4171.479799,2.794558567,19.97585858,-1.452204094,-12.32263647,4170.543196,53.69729366,2090.232867,8.611288263,-14.68057905,-9.477168318,FALSE,FALSE,1,0,9662.105171
ftes_1hour,12/16/2024 18:00,2024-12-16T18:00:00,2.499889778,4175.862615,2.830460012,19.9249236,-1.367671089,-12.37393387,4175.568285,53.53701429,2089.086689,9.059311047,-14.6262966,-9.479713061,FALSE,FALSE,1,0,-11331.92853
ftes_1hour,12/16/2024 19:00,2024-12-16T19:00:00,2.499984851,4178.015313,2.827401662,19.9816866,-1.421977212,-12.40890284,4177.226911,53.64600491,2088.091085,9.216316723,-14.61332336,-9.466187982,FALSE,FALSE,1,0,22642.57991
ftes_1hour,12/16/2024 20:00,2024-12-16T20:00:00,2.499953613,4183.557475,2.849478367,20.03576366,-1.439976027,-12.4523212,4182.322906,53.50627955,2087.009471,9.40512444,-14.79826213,-9.55232709,FALSE,FALSE,1,0,-177417.3123
ftes_1hour,12/16/2024 21:00,2024-12-16T21:00:00,2.500160411,4184.887136,2.834263145,20.13062353,-1.531328696,-12.46611894,4184.411504,53.60349908,2086.118188,9.528994456,-14.78898205,-9.525230011,FALSE,FALSE,1,0,6429.757541
ftes_1hour,12/16/2024 22:00,2024-12-16T22:00:00,2.499968177,4192.355465,2.820323826,20.16519742,-1.602929624,-12.44085353,4192.472245,53.59994768,2085.373954,9.368947735,-14.72229121,-9.522279385,FALSE,FALSE,1,0,-38850.1982
ftes_1hour,12/16/2024 23:00,2024-12-16T23:00:00,2.499999379,4201.222476,2.843940019,20.07339397,-1.506965077,-12.45029082,4201.203351,53.72496988,2084.449659,9.316785683,-14.73155046,-9.529633606,FALSE,FALSE,1,0,284180.8538
ftes_1hour,12/17/2024 0:00,2024-12-17T00:00:00,2.499968156,4205.85682,2.787018923,20.0708525,-1.442959849,-12.45541747,4204.597587,53.72668779,2084.378568,9.187187315,-14.72412605,-9.514773622,FALSE,FALSE,1,0,-148427.2491
ftes_1hour,12/17/2024 1:00,2024-12-17T01:00:00,2.499859054,4208.357169,2.797373318,20.03968486,-1.611363395,-12.48655061,4206.622998,53.92142709,2084.179299,8.714158557,-14.69851201,-9.528101473,FALSE,FALSE,1,0,-22917.53588
ftes_1hour,12/17/2024 2:00,2024-12-17T02:00:00,2.50003019,4210.281376,2.808575379,19.96069484,-1.608608759,-12.39301469,4209.391899,54.01473807,2083.842973,7.997408521,-14.73244515,-9.550348535,FALSE,FALSE,1,0,11243.73013
ftes_1hour,12/17/2024 3:00,2024-12-17T03:00:00,2.500350498,4218.2342,2.758836506,20.00732301,-1.653130196,-12.48302921,4217.687591,53.82911688,2082.807914,8.398972041,-14.72006518,-9.508220673,FALSE,FALSE,1,0,24828.6774
ftes_1hour,12/17/2024 4:00,2024-12-17T04:00:00,2.499565424,4225.19697,2.718608669,19.95258617,-1.666430348,-12.51314545,4224.350837,53.89168601,2082.745753,7.738932189,-14.75253403,-9.521778089,FALSE,FALSE,1,0,-8868.934648
ftes_1hour,12/17/2024 5:00,2024-12-17T05:00:00,2.500171771,4227.58792,2.763889564,19.94789643,-1.866841037,-12.56727947,4226.787679,53.96984829,2081.801129,7.595787621,-14.75420867,-9.540416326,FALSE,FALSE,1,0,3943.204139
ftes_1hour,12/17/2024 6:00,2024-12-17T06:00:00,2.499712475,4232.044607,2.679334722,19.98014945,-1.970890596,-12.59596784,4231.889897,54.07219724,2080.016123,7.808953463,-14.90902201,-9.527264613,FALSE,FALSE,1,0,-9703.300268
ftes_1hour,12/17/2024 7:00,2024-12-17T07:00:00,2.500237553,4230.955392,2.747944497,19.93569267,-1.96889813,-12.57534306,4230.61322,54.25358903,2079.24161,7.896803407,-14.7951099,-9.596110253,FALSE,FALSE,1,0,-2074.387043
ftes_1hour,12/17/2024 8:00,2024-12-17T08:00:00,2.499896295,4241.373481,2.747459595,19.91604272,-2.099747889,-12.56480667,4240.873738,54.23810109,2077.797019,7.387604288,-14.80282064,-9.614440708,FALSE,FALSE,1,0,-30528.48285
ftes_1hour,12/17/2024 9:00,2024-12-17T09:00:00,2.500139381,4246.380766,2.749406514,19.88952528,-2.145767301,-12.54450697,4246.441742,54.02820124,2076.540178,7.717598489,-14.8329469,-9.584668231,FALSE,FALSE,1,0,20598.82099
ftes_1hour,12/17/2024 10:00,2024-12-17T10:00:00,2.499800903,4246.295803,2.794669661,19.95581935,-2.106594871,-12.59839193,4245.573708,54.03643556,2075.869707,7.282802098,-14.89785134,-9.551083412,FALSE,FALSE,1,0,251.014837
ftes_1hour,12/17/2024 11:00,2024-12-17T11:00:00,2.499945578,4252.693334,2.889749534,19.98355885,-1.865796095,-12.59580074,4252.176893,54.03772228,2075.524789,7.364164752,-14.88355451,-9.558395741,FALSE,FALSE,1,0,44220.01728
ftes_1hour,12/17/2024 12:00,2024-12-17T12:00:00,2.500073161,4252.310001,2.92607853,19.93971491,-1.945071142,-12.68729275,4252.557463,53.9116597,2075.638618,8.092484754,-14.83997694,-9.565652076,FALSE,FALSE,1,0,-3004.577412
ftes_1hour,12/17/2024 13:00,2024-12-17T13:00:00,2.500251682,4251.55953,2.873099639,19.93096515,-2.06201561,-12.74109894,4251.111851,53.71666953,2075.491641,8.816621333,-14.80378727,-9.561578833,FALSE,FALSE,1,0,-4203.82476
ftes_1hour,12/17/2024 14:00,2024-12-17T14:00:00,2.499435825,4250.881377,2.934280547,20.01908785,-2.120764229,-12.79520154,4251.167722,53.6932614,2074.873895,8.797219074,-14.7825979,-9.601406455,FALSE,FALSE,1,0,831.2155194
ftes_1hour,12/17/2024 15:00,2024-12-17T15:00:00,2.500078061,4265.147879,2.91638855,19.93673261,-2.035438071,-12.73626943,4265.683387,53.84855465,2074.108654,8.807329304,-14.78545864,-9.599856112,FALSE,FALSE,1,0,22213.79991
ftes_1hour,12/17/2024 16:00,2024-12-17T16:00:00,2.500086645,4268.991411,2.964716419,19.89390629,-2.167703839,-12.73538658,4268.400612,54.01482594,2073.721098,9.444944525,-14.67502559,-9.581846654,FALSE,FALSE,1,0,447755.3588
ftes_1hour,12/17/2024 17:00,2024-12-17T17:00:00,2.500042742,4263.832835,2.918793959,19.9489218,-2.416586266,-12.7746956,4264.033039,53.91031015,2073.187182,9.474823098,-14.76073058,-9.611471612,FALSE,FALSE,1,0,117499.3964
ftes_1hour,12/17/2024 18:00,2024-12-17T18:00:00,2.499883296,4271.463775,2.957845282,19.9043826,-2.440238883,-12.79184406,4270.440887,53.96557972,2071.825384,9.337791109,-14.81477398,-9.570493422,FALSE,FALSE,1,0,-47859.08709
ftes_1hour,12/17/2024 19:00,2024-12-17T19:00:00,2.500094992,4273.849101,2.879330705,19.90206915,-2.368329452,-12.69105968,4272.971404,53.76714091,2071.032819,9.055642462,-14.74725598,-9.572478559,FALSE,FALSE,1,0,11267.69519
ftes_1hour,12/17/2024 20:00,2024-12-17T20:00:00,2.499901291,4275.976365,2.946397344,19.98136879,-2.409484748,-12.71128276,4275.461457,53.80429228,2071.014573,9.373065592,-14.74377242,-9.59122792,FALSE,FALSE,1,0,-10982.20453
ftes_1hour,12/17/2024 21:00,2024-12-17T21:00:00,2.500112181,4277.45357,2.985718901,20.00654781,-2.72542129,-12.6922096,4277.047837,54.0785551,2070.506592,9.214874375,-14.8254678,-9.582838103,FALSE,FALSE,1,0,7004.623263
ftes_1hour,12/17/2024 22:00,2024-12-17T22:00:00,2.500010147,4268.556829,2.901853158,20.02029347,-2.967122216,-12.5717495,4268.906492,53.98314727,2069.595524,9.430069828,-14.66864668,-9.579782084,FALSE,FALSE,1,0,87193.88635
ftes_1hour,12/17/2024 23:00,2024-12-17T23:00:00,2.499799405,4276.34661,2.918906436,20.03522871,-2.962327466,-12.55882429,4277.331637,53.8738546,2069.210906,9.318681605,-14.76740365,-9.562193971,FALSE,FALSE,1,0,-36963.59055
ftes_1hour,12/18/2024 0:00,2024-12-18T00:00:00,2.502461375,4285.374008,2.811749792,20.28139696,-3.237839292,-12.50629158,4281.108807,53.5096455,2068.961108,10.26795783,-14.75130513,-9.517065125,FALSE,FALSE,1,0,3391.247084
ftes_1hour,12/18/2024 1:00,2024-12-18T01:00:00,2.500157192,4285.320768,2.86538664,20.15088692,-2.726862212,-12.64636237,4286.247652,53.80778408,2069.786607,9.389312531,-14.67195496,-9.548441232,FALSE,FALSE,1,0,23.10580366
ftes_1hour,12/18/2024 2:00,2024-12-18T02:00:00,2.500051119,4285.805479,2.866702041,20.14133581,-2.698333198,-12.65880062,4285.990002,53.68452259,2070.106255,9.531124396,-14.53091348,-9.589226358,FALSE,FALSE,1,0,-4569.598296
ftes_1hour,12/18/2024 3:00,2024-12-18T03:00:00,2.499875871,4290.978276,2.954675,20.17889501,-2.543528475,-12.70349501,4291.383001,53.59652224,2071.50567,9.380498545,-14.5710887,-9.570868567,FALSE,FALSE,1,0,-29517.01018
ftes_1hour,12/18/2024 4:00,2024-12-18T04:00:00,2.499870873,4287.909595,2.829283937,20.2325132,-2.647888133,-12.76907384,4288.550273,53.61289225,2071.5635,9.165363521,-14.52414071,-9.523600702,FALSE,FALSE,1,0,613981.7927
ftes_1hour,12/18/2024 5:00,2024-12-18T05:00:00,2.499966131,4288.930041,2.778027508,20.29982671,-2.777997535,-12.80627476,4289.842937,53.44173726,2071.909644,8.99608397,-14.52499305,-9.551423071,FALSE,FALSE,1,0,10712.4441
ftes_1hour,12/18/2024 6:00,2024-12-18T06:00:00,2.499934506,4297.47783,2.730193667,20.38466478,-2.779466833,-12.92565698,4297.864076,53.2862446,2071.378785,9.021874273,-14.57361049,-9.469896964,FALSE,FALSE,1,0,-270285.8182
ftes_1hour,12/18/2024 7:00,2024-12-18T07:00:00,2.500204933,4305.26694,2.833805648,20.43485076,-2.646632839,-12.86677269,4306.149167,53.15970258,2071.359981,9.331084348,-14.6213182,-9.539176056,FALSE,FALSE,1,0,28803.00414
ftes_1hour,12/18/2024 8:00,2024-12-18T08:00:00,2.499805908,4307.869743,2.817101115,20.51334861,-2.676677582,-12.8413439,4308.297485,53.3655975,2071.881797,9.462908908,-14.56089222,-9.567397289,FALSE,FALSE,1,0,-6522.907086
ftes_1hour,12/18/2024 9:00,2024-12-18T09:00:00,2.500092377,4305.247418,2.914107433,20.63792368,-2.790724908,-12.84048381,4305.567854,54.06661282,2072.434616,9.183533253,-14.50400765,-9.581336707,FALSE,FALSE,1,0,-9153.957322
ftes_1hour,12/18/2024 10:00,2024-12-18T10:00:00,2.499751512,4313.019003,3.116193667,20.67681973,-2.704685732,-12.75714738,4313.788685,54.79700404,2072.363441,9.273244535,-14.49734233,-9.555679349,FALSE,FALSE,1,0,-22799.59808
ftes_1hour,12/18/2024 11:00,2024-12-18T11:00:00,2.500250231,4307.409433,3.071408141,20.72040504,-2.751144071,-12.82886558,4307.936886,54.59440467,2072.590397,10.27870825,-14.46608507,-9.538254521,FALSE,FALSE,1,0,-11247.95727
ftes_1hour,12/18/2024 12:00,2024-12-18T12:00:00,2.499785567,4313.162309,3.101682376,20.88013121,-2.718065567,-12.90407971,4314.041759,54.59212354,2072.848603,10.7430704,-14.42406558,-9.53808558,FALSE,FALSE,1,0,-12380.72241
ftes_1hour,12/18/2024 13:00,2024-12-18T13:00:00,2.500004879,4328.435059,3.134535052,20.9532158,-2.704499061,-12.98143423,4329.134765,54.59360696,2072.785613,10.6116192,-14.39096566,-9.498286652,FALSE,FALSE,1,0,69639.37222
ftes_1hour,12/18/2024 14:00,2024-12-18T14:00:00,2.499895768,4336.605949,3.113159461,20.9635355,-2.724599304,-12.92579539,4337.636593,54.62441254,2073.843165,10.40824486,-14.32267734,-9.511533077,FALSE,FALSE,1,0,-74886.03349
ftes_1hour,12/18/2024 15:00,2024-12-18T15:00:00,2.499936768,4336.876145,3.0625095,21.03112173,-2.857769778,-12.94821366,4337.871562,54.42527263,2074.787938,10.54696471,-14.24557595,-9.526201458,FALSE,FALSE,1,0,6590.146341
ftes_1hour,12/18/2024 16:00,2024-12-18T16:00:00,2.499982764,4340.31394,3.162850977,21.03316427,-2.897958918,-12.89965313,4341.342049,54.30768116,2074.90452,10.56526876,-14.28003087,-9.504043178,FALSE,FALSE,1,0,74741.17315
ftes_1hour,12/18/2024 17:00,2024-12-18T17:00:00,2.50005037,4349.685184,3.155677979,21.09761796,-2.963223519,-12.95718926,4350.400351,54.34570801,2074.792423,10.13936691,-14.28479482,-9.535269473,FALSE,FALSE,1,0,138615.5667
ftes_1hour,12/18/2024 18:00,2024-12-18T18:00:00,2.500041995,4338.333296,3.08802983,21.11834478,-2.87612907,-12.91639953,4338.916188,54.40324846,2074.737236,10.32677106,-14.35781307,-9.588412535,FALSE,FALSE,1,0,1355449.313
ftes_1hour,12/18/2024 19:00,2024-12-18T19:00:00,2.499995251,4352.713691,3.170311301,21.13708816,-2.76278051,-12.90996871,4353.376369,54.22811472,2074.452766,10.34460574,-14.29771842,-9.549303593,FALSE,FALSE,1,0,-307641.5155
ftes_1hour,12/18/2024 20:00,2024-12-18T20:00:00,2.500179324,4354.442681,3.09812365,21.19639953,-2.852474496,-13.01105326,4355.86378,54.35144085,2074.837084,10.09039296,-14.24878363,-9.497874137,FALSE,FALSE,1,0,9392.958229
ftes_1hour,12/18/2024 21:00,2024-12-18T21:00:00,2.500057626,4344.285028,3.12257261,21.18026187,-2.900608841,-13.00184227,4345.011098,54.36464632,2074.988581,10.21008798,-14.24658219,-9.540785134,FALSE,FALSE,1,0,83466.06353
ftes_1hour,12/18/2024 22:00,2024-12-18T22:00:00,2.500162263,4328.026216,3.123048869,21.24788182,-3.038089317,-13.00859093,4329.053757,54.50077906,2074.211076,10.0326638,-14.28915034,-9.53817756,FALSE,FALSE,1,0,-155383.0098
ftes_1hour,12/18/2024 23:00,2024-12-18T23:00:00,2.499817377,4327.350281,3.184975568,21.24647488,-3.271385449,-13.00077319,4327.720805,54.47922908,2073.745659,10.20483276,-14.28389466,-9.555475813,FALSE,FALSE,1,0,1959.879496
ftes_1hour,12/19/2024 0:00,2024-12-19T00:00:00,2.499847807,4338.887842,3.188879414,21.24335486,-3.345507193,-12.9793364,4339.646459,54.45176705,2072.977198,10.15194653,-14.30320904,-9.520920916,FALSE,FALSE,1,0,379150.8708
ftes_1hour,12/19/2024 1:00,2024-12-19T01:00:00,2.500266004,4345.914636,3.204884133,21.26190682,-3.386178579,-12.93201726,4346.562677,54.44890566,2071.784939,10.5297147,-14.35002982,-9.552188451,FALSE,FALSE,1,0,16802.59304
ftes_1hour,12/19/2024 2:00,2024-12-19T02:00:00,2.499735295,4351.42327,3.118276733,21.25262982,-3.268038905,-12.90685665,4351.578798,54.48371528,2071.320045,10.49407825,-14.30910672,-9.480969271,FALSE,FALSE,1,0,-10379.76367
ftes_1hour,12/19/2024 3:00,2024-12-19T03:00:00,2.499951946,4354.208423,2.943195119,21.31625119,-3.076559189,-12.91696096,4354.860978,54.60753407,2071.001587,10.48180755,-14.3463395,-9.504929209,FALSE,FALSE,1,0,12855.48186
ftes_1hour,12/19/2024 4:00,2024-12-19T04:00:00,2.500198105,4356.89153,2.918515321,21.37050039,-3.00815657,-12.95882336,4357.27921,54.55493857,2071.292463,10.62849218,-14.30771255,-9.484512511,FALSE,FALSE,1,0,10899.89397
ftes_1hour,12/19/2024 5:00,2024-12-19T05:00:00,2.499928959,4357.656109,2.904614439,21.41338409,-3.150532684,-12.96859238,4358.127563,54.61185006,2071.503173,10.38750593,-14.3694227,-9.447114203,FALSE,FALSE,1,0,-2840.75929
