window_id,start_time,end_time,split,regime_label,gnn_top_pairs,parsed_top_pairs,confidence,parse_ok,parse_error,top3_overlap_rate,jaccard_at_3,top1_match_rate
2258,2025-03-15T23:00:00,2025-03-16T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2259,2025-03-16T00:00:00,2025-03-16T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2260,2025-03-16T01:00:00,2025-03-16T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2261,2025-03-16T02:00:00,2025-03-16T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2262,2025-03-16T03:00:00,2025-03-16T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2263,2025-03-16T04:00:00,2025-03-16T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2264,2025-03-16T05:00:00,2025-03-16T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]",,,False,invalid_pair_id,0.0,0.0,0.0
2265,2025-03-16T06:00:00,2025-03-16T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2266,2025-03-16T07:00:00,2025-03-16T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2267,2025-03-16T08:00:00,2025-03-16T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2268,2025-03-16T09:00:00,2025-03-16T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2269,2025-03-16T10:00:00,2025-03-16T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2270,2025-03-16T11:00:00,2025-03-16T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2271,2025-03-16T12:00:00,2025-03-16T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2272,2025-03-16T13:00:00,2025-03-17T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2273,2025-03-16T14:00:00,2025-03-17T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2274,2025-03-16T15:00:00,2025-03-17T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2275,2025-03-16T16:00:00,2025-03-17T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2276,2025-03-16T17:00:00,2025-03-17T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2277,2025-03-16T18:00:00,2025-03-17T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2278,2025-03-16T19:00:00,2025-03-17T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2279,2025-03-16T20:00:00,2025-03-17T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2280,2025-03-16T21:00:00,2025-03-17T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2281,2025-03-16T22:00:00,2025-03-17T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2282,2025-03-16T23:00:00,2025-03-17T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2283,2025-03-17T00:00:00,2025-03-17T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2284,2025-03-17T01:00:00,2025-03-17T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2285,2025-03-17T02:00:00,2025-03-17T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2286,2025-03-17T03:00:00,2025-03-17T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2287,2025-03-17T04:00:00,2025-03-17T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2288,2025-03-17T05:00:00,2025-03-17T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2289,2025-03-17T06:00:00,2025-03-17T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2290,2025-03-17T07:00:00,2025-03-17T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2291,2025-03-17T08:00:00,2025-03-17T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2292,2025-03-17T09:00:00,2025-03-17T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2293,2025-03-17T10:00:00,2025-03-17T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2294,2025-03-17T11:00:00,2025-03-17T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2295,2025-03-17T12:00:00,2025-03-17T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2296,2025-03-17T13:00:00,2025-03-18T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2297,2025-03-17T14:00:00,2025-03-18T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2298,2025-03-17T15:00:00,2025-03-18T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2299,2025-03-17T16:00:00,2025-03-18T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2300,2025-03-17T17:00:00,2025-03-18T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2301,2025-03-17T18:00:00,2025-03-18T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2302,2025-03-17T19:00:00,2025-03-18T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2303,2025-03-17T20:00:00,2025-03-18T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2304,2025-03-17T21:00:00,2025-03-18T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2305,2025-03-17T22:00:00,2025-03-18T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2306,2025-03-17T23:00:00,2025-03-18T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2307,2025-03-18T00:00:00,2025-03-18T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2308,2025-03-18T01:00:00,2025-03-18T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2309,2025-03-18T02:00:00,2025-03-18T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2310,2025-03-18T03:00:00,2025-03-18T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2311,2025-03-18T04:00:00,2025-03-18T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2312,2025-03-18T05:00:00,2025-03-18T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2313,2025-03-18T06:00:00,2025-03-18T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2314,2025-03-18T07:00:00,2025-03-18T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2315,2025-03-18T08:00:00,2025-03-18T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2316,2025-03-18T09:00:00,2025-03-18T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2317,2025-03-18T10:00:00,2025-03-18T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2318,2025-03-18T11:00:00,2025-03-18T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2319,2025-03-18T12:00:00,2025-03-18T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2320,2025-03-18T13:00:00,2025-03-19T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2321,2025-03-18T14:00:00,2025-03-19T01:00:00,test,producing,"[""tc_interval_pressure__tu_bottom_pressure"", ""tc_interval_pressure__tl_interval_pressure"", ""tl_interval_pressure__tu_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.0,0.0,0.0
2322,2025-03-18T15:00:00,2025-03-19T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2323,2025-03-18T16:00:00,2025-03-19T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2324,2025-03-18T17:00:00,2025-03-19T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2325,2025-03-18T18:00:00,2025-03-19T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2326,2025-03-18T19:00:00,2025-03-19T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
