model,monitoring_location_id,flow_rate,rolling_21,true_label,arima_test_rmse,llm_prediction,llm_confidence,parse_ok,parse_error
phi-3.5-mini-instruct,USGS-12447383,4.2,13.646666666666668,Low,673.2079271093021,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12456500,214.0,373.6666666666667,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447390,5.91,8.385238095238096,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,1120.0,1388.095238095238,Low,753.8943709183061,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,757.0,696.8095238095239,Low,2623.5994617046144,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14107000,185.0,223.1904761904762,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431500,701.0,557.6190476190476,Low,266.07643168612685,High,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,943.0,906.5714285714286,Low,2623.5994617046144,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472600,197.0,153.52380952380952,Low,56.52799863011091,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12452800,92.0,98.47619047619048,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12442500,595.0,731.0,Low,1966.7599058711344,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12467000,12.1,12.052380952380952,Low,46.87120300321422,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12472600,68.4,128.4047619047619,Low,56.52799863011091,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465000,1.9,2.4714285714285715,Low,53.21281910789904,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13335050,46.7,38.75714285714285,Low,87.55100282214526,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452990,96.8,112.4952380952381,Low,464.545206702337,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13335050,54.4,57.642857142857146,Low,87.55100282214526,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12505450,48.2,50.67142857142856,Low,28.497420484692174,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12500450,2860.0,2902.8571428571427,Low,2543.163189720396,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,1090.0,981.7619047619048,Low,2161.6195853191502,High,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,1090.0,1026.047619047619,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,720.0,484.57142857142856,Low,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,382.0,421.95238095238096,Low,253.09296883655048,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12451000,294.0,369.8095238095238,Low,1255.535243930351,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12508990,1990.0,1569.5238095238096,Low,3228.228865323477,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,166.0,254.33333333333337,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13348000,7.09,8.658571428571427,Low,136.48781261754797,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13351000,75.1,72.56666666666666,Low,936.9136059387152,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12464800,0.26,0.2404761904761904,Low,10.235605106276356,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14015000,13.9,33.27571428571429,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12439500,504.0,490.57142857142856,Low,253.09296883655048,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-13351000,121.0,94.90952380952382,Low,936.9136059387152,High,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2760.0,2197.7714285714283,Low,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449500,647.0,1167.2380952380952,Low,1502.8300317743503,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,12800.0,10189.52380952381,High,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12424000,220.0,564.8571428571429,Low,486.192387119909,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12488500,726.0,623.3333333333334,Low,279.3940058356053,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,580.0,554.3333333333334,Low,2161.6195853191502,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12447390,71.6,141.7904761904762,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447390,5.33,8.192857142857143,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12467000,14.5,12.716190476190476,Low,46.87120300321422,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14018500,616.0,817.2380952380952,Low,918.4129278545872,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12456500,130.0,140.47619047619048,Low,429.0969748447744,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14018500,155.0,94.27619047619048,Low,918.4129278545872,High,0.85,True,
phi-3.5-mini-instruct,USGS-12448000,92.06666666666666,97.45,Low,424.7138682386691,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12431500,445.0,433.8571428571428,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-13351000,1040.0,1717.142857142857,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449500,4270.0,5473.333333333333,Medium,1502.8300317743503,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,65.0,122.45714285714286,Low,673.2079271093021,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,431.0,323.04761904761904,Low,230.0085108294793,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12431000,230.0,247.7619047619048,Low,230.0085108294793,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448998,105.0,129.03809523809522,Low,309.39979389679627,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12449500,551.0,384.4285714285714,Low,1502.8300317743503,High,0.9,True,
phi-3.5-mini-instruct,USGS-14107000,83.1,79.54285714285714,Low,309.4773905537867,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14013700,20.3,19.17619047619048,Low,173.22209602109686,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12448500,311.0,216.52380952380952,Low,1154.4545536589758,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12448000,117.0,110.04761904761904,Low,424.7138682386691,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12472800,65300.0,69571.42857142857,High,31822.81984033152,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452890,60.9,121.83333333333331,Low,81.48119864454674,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,6260.0,7650.476190476191,Medium,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,17.9,18.80952380952381,Low,28.497420484692174,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,2110.0,1344.571428571429,Low,673.2079271093021,High,0.9,True,
phi-3.5-mini-instruct,USGS-12465400,0.94,1.1976190476190585,Low,28.439489028704404,Low,0.76589041,True,
phi-3.5-mini-instruct,USGS-12448998,1990.0,1775.2380952380952,Low,309.39979389679627,High,0.85,True,
phi-3.5-mini-instruct,USGS-12508990,1820.0,1848.095238095238,Low,3228.228865323477,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452800,248.0,191.66666666666663,Low,377.8042179976496,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,461.0,531.4761904761905,Low,3884.520412338176,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12465000,20.9,8.463809523809525,Low,53.21281910789904,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,2330.0,2219.0476190476197,Low,6063.167585115459,High,0.9,True,
phi-3.5-mini-instruct,USGS-12448500,1030.0,1775.2380952380952,Low,1154.4545536589758,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13334300,23100.0,24533.33333333333,High,18631.86432537051,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,1220.0,1213.3333333333333,Low,2404.9955726944195,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12445000,750.0,1119.047619047619,Low,2161.6195853191502,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465000,15.4,15.404761904761909,Low,53.21281910789904,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-13344500,141.0,213.9047619047619,Low,183.7302587220333,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12457000,4430.0,6959.047619047619,Medium,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,3430.0,1983.3333333333333,Medium,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,365.0,562.5714285714286,Low,673.2079271093021,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,1060.0,1989.5238095238096,Low,918.4129278545872,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12431000,128.0,146.1904761904762,Low,230.0085108294793,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,1190.0,1102.1052631578948,Low,2404.9955726944195,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,1660.0,538.7619047619048,Low,429.0969748447744,High,0.95,True,
phi-3.5-mini-instruct,USGS-13335050,140.0,188.57142857142856,Low,87.55100282214526,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,8120.0,6154.285714285715,Medium,2623.5994617046144,High,0.9,True,
phi-3.5-mini-instruct,USGS-12510500,2850.0,4050.4761904761904,Low,3492.406807749207,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,19.9,18.97619047619047,Low,28.497420484692174,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,830.0,552.6666666666666,Low,253.09296883655048,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,138.0,116.8095238095238,Low,429.0969748447744,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14111400,1000.0,1132.095238095238,Low,753.8943709183061,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14013700,153.0,273.23809523809524,Low,173.22209602109686,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12484500,1130.0,962.6666666666666,Low,2404.9955726944195,High,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,399.0,463.7142857142857,Low,183.7302587220333,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12451000,555.0,798.1904761904761,Low,1255.535243930351,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,399.0,436.6190476190476,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12459000,544.0,608.4761904761905,Low,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12458000,75.1,88.6,Low,778.0209698128198,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12472600,217.0,281.0,Low,56.52799863011091,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12445000,2600.0,1865.428571428571,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-13334300,13300.0,13328.57142857143,High,18631.86432537051,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14107000,444.0,505.8095238095238,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12457000,3680.0,4667.142857142857,Medium,2623.5994617046144,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12472600,174.0,189.04761904761904,Low,56.52799863011091,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12451000,315.0,412.5238095238095,Low,1255.535243930351,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12447383,206.0,300.95238095238096,Low,673.2079271093021,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14107000,194.0,211.57142857142856,Low,309.4773905537867,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12462500,763.0,1515.190476190476,Low,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12502500,62.6,48.23809523809524,Low,83.27659503307245,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13334300,43200.0,60733.333333333336,High,18631.86432537051,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12449500,6910.0,6250.952380952381,Medium,1502.8300317743503,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447390,1.6,1.7952380952380953,Low,37.20775723529282,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14013000,75.4,86.77142857142857,Low,139.96007401129722,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13344500,90.0,88.0,Low,183.7302587220333,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12445000,647.0,617.0952380952381,Low,2161.6195853191502,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14013000,20.8,24.752380952381,Low,139.96007401129722,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14107000,633.0,777.6666666666666,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12462500,1130.0,1462.857142857143,Low,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,399.0,408.0,Low,266.07643168612685,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12508990,8760.0,4434.285714285715,Medium,3228.228865323477,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472600,163.0,179.66666666666666,Low,56.52799863011091,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12508990,2720.0,1882.3809523809523,Low,3228.228865323477,High,0.9,True,
phi-3.5-mini-instruct,USGS-12505450,16.6,17.385714285714286,Low,28.497420484692174,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,1120.0,1743.809523809524,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13335050,387.0,218.7619047619048,Low,87.55100282214526,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,12.6,12.94047619047619,Low,136.48781261754797,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12462500,868.0,1531.428571428571,Low,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12502500,13.7,13.847619047619048,Low,83.27659503307245,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12500450,3060.0,3100.0,Medium,2543.163189720396,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12448000,238.0,193.52380952380952,Low,424.7138682386691,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12465000,18.8,12.557619047619047,Low,53.21281910789904,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14013700,80.78918918918919,84.2909090909091,Low,173.22209602109686,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14015000,230.0,241.5,Low,169.295782003557,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14113000,1530.0,1807.142857142857,Low,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448998,348.0,722.2857142857143,Low,309.39979389679627,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12448000,940.0,525.9047619047619,Low,424.7138682386691,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,2110.0,1886.190476190476,Low,3884.520412338176,High,0.85,True,
phi-3.5-mini-instruct,USGS-13334300,54800.0,60300.0,High,18631.86432537051,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13335050,64.8,58.75714285714285,Low,87.55100282214526,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,2520.0,2208.809523809524,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,221.0,253.8571428571429,Low,673.2079271093021,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12488500,72.0,156.1904761904762,Low,279.3940058356053,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,1110.0,1166.095238095238,Low,1966.7599058711344,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12449500,604.0,650.9047619047619,Low,1502.8300317743503,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12465400,50.1,22.732380952380964,Low,28.439489028704404,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14107000,129.0,175.9047619047619,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12500450,3860.0,4858.095238095239,Medium,2543.163189720396,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12458000,305.0,565.0952380952381,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,14.6,15.28095238095238,Low,28.497420484692174,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,665.0,660.9047619047619,Low,936.9136059387152,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12459000,3090.0,3273.809523809524,Medium,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14107000,312.0,510.9047619047619,Low,309.4773905537867,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2220.0,2220.0,Low,1009.0855554321142,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12472800,138000.0,124123.80952380953,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12448000,129.0,157.9047619047619,Low,424.7138682386691,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,781.0,754.3333333333334,Low,2404.9955726944195,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12447200,5010.0,6080.952380952381,Medium,2142.1682734627743,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,181.0,110.33809523809524,Low,673.2079271093021,High,0.9,True,
phi-3.5-mini-instruct,USGS-12442500,5000.0,7904.761904761905,Medium,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13334300,40700.0,43809.52380952381,High,18631.86432537051,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13351000,367.0,803.2857142857143,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465000,1.8,2.0047619047619047,Low,53.21281910789904,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14111400,631.0,618.6666666666666,Low,753.8943709183061,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14013700,197.0,101.52380952380952,Low,173.22209602109686,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472600,194.0,155.28571428571428,Low,56.52799863011091,High,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,3690.0,3257.1428571428573,Medium,2623.5994617046144,High,0.9,True,
phi-3.5-mini-instruct,USGS-12452890,28.1,33.7,Low,81.48119864454674,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12459000,657.0,942.047619047619,Low,3552.3653423727915,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12472800,107000.0,98585.71428571428,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12448500,3790.0,3111.428571428572,Medium,1154.4545536589758,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472600,132.0,154.28571428571428,Low,56.52799863011091,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12472800,65400.0,72933.33333333333,High,31822.81984033152,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12439500,883.0,650.4285714285714,Low,253.09296883655048,High,0.9,True,
phi-3.5-mini-instruct,USGS-14013700,29.7,31.295238095238098,Low,173.22209602109686,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14015000,85.2,95.46666666666668,Low,169.295782003557,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431000,98.8,94.04285714285714,Low,230.0085108294793,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,35.7,38.22380952380952,Low,87.55100282214526,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12447200,1380.0,1324.7619047619048,Low,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-12451000,392.0,391.0952380952381,Low,1255.535243930351,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12422500,4100.0,4555.238095238095,Medium,6063.167585115459,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452990,761.0,849.8095238095239,Low,464.545206702337,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14018500,21.0,19.047619047619047,Low,918.4129278545872,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12447200,16100.0,13493.333333333334,High,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,495.0,689.8571428571429,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12508990,3370.0,2762.8571428571427,Medium,3228.228865323477,High,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,8.95,13.121904761904762,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465400,1.1,0.9280952380952489,Low,28.439489028704404,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,930.0,473.7619047619048,Low,486.192387119909,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,6.8,11.678571428571429,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,904.0,868.0952380952381,Low,753.8943709183061,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,244.0,302.5238095238095,Low,253.09296883655048,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13348000,287.0,171.8,Low,136.48781261754797,High,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,83.8,100.87619047619047,Low,778.0209698128198,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14018500,571.0,741.952380952381,Low,918.4129278545872,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465400,0.28,0.5633333333333441,Low,28.439489028704404,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13334300,24100.0,19757.14285714286,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,96600.0,97528.57142857143,High,31822.81984033152,High,0.95,True,
phi-3.5-mini-instruct,USGS-12467000,57.3,48.98095238095239,Low,46.87120300321422,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12424000,382.0,281.85714285714283,Low,486.192387119909,High,0.85,True,
phi-3.5-mini-instruct,USGS-12456500,830.0,443.5238095238095,Low,429.0969748447744,High,0.9,True,
phi-3.5-mini-instruct,USGS-12431500,483.0,492.4761904761905,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12431500,319.0,321.04761904761904,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12431000,219.0,211.3809523809524,Low,230.0085108294793,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14018500,1250.0,2482.8571428571427,Low,918.4129278545872,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12456500,406.0,720.5714285714286,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14015000,33.3,45.2952380952381,Low,169.295782003557,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12447383,20.0,41.580952380952375,Low,673.2079271093021,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,63.9,82.07142857142857,Low,486.192387119909,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12449500,412.0,417.0952380952381,Low,1502.8300317743503,Medium,0.95,True,
