region,year,extreme_type,ground_truth,llm_prediction,regression_prediction,llm_diff,regression_diff,llm_confidence,parse_ok,parse_error
N6,2024,c32,0.0,0.0,0.571916457491401,0.0,0.571916457491401,0.95,True,
N6,2024,c33,0.0,0.0,0.433013249578239,0.0,0.433013249578239,0.95,True,
N6,2024,c34,0.0,0.0,0.204658535210775,0.0,0.204658535210775,0.95,True,
N6,2024,c41,1.0,0.0,1.07239952443923,-1.0,0.07239952443922992,0.95,True,
N6,2024,c42,0.0,0.0,0.472503290158013,0.0,0.472503290158013,0.95,True,
N6,2024,c43,0.0,0.0,0.157084159114198,0.0,0.157084159114198,0.95,True,
N6,2024,c44,1.0,0.0,0.0203275457158092,-1.0,-0.9796724542841908,0.95,True,
N7,2019,c11,0.0,0.0,0.0590338365128475,0.0,0.0590338365128475,0.9,True,
N7,2019,c12,0.0,0.0,0.345168228053164,0.0,0.345168228053164,0.8,True,
N7,2019,c13,0.0,0.0,0.790309097827153,0.0,0.790309097827153,0.7,True,
N7,2019,c14,0.0,0.0,1.14899500198989,0.0,1.14899500198989,0.6,True,
N7,2019,c21,0.0,0.0,0.217985924531324,0.0,0.217985924531324,0.7,True,
N7,2019,c22,0.0,1.0,0.47340107860765,1.0,0.47340107860765,0.5,True,
N7,2019,c23,2.0,1.0,0.485894216755038,-1.0,-1.514105783244962,0.4,True,
N7,2019,c24,0.0,1.0,0.416475024661162,1.0,0.416475024661162,0.3,True,
N7,2019,c31,3.0,0.0,0.53749011726636,-3.0,-2.46250988273364,0.5,True,
N7,2019,c32,1.0,1.0,0.624931647214199,0.0,-0.375068352785801,0.4,True,
N7,2019,c33,2.0,1.0,0.468046501788723,-1.0,-1.531953498211277,0.3,True,
N7,2019,c34,0.0,0.0,0.212130859881065,0.0,0.212130859881065,0.2,True,
N7,2019,c41,1.0,1.0,1.27684802524429,0.0,0.27684802524429,0.4,True,
N7,2019,c42,1.0,1.0,0.51259268547344,0.0,-0.48740731452656005,0.3,True,
N7,2019,c43,0.0,0.0,0.165970115136855,0.0,0.165970115136855,0.1,True,
N7,2019,c44,0.0,0.0,0.0175070539489597,0.0,0.0175070539489597,0.2,True,
N7,2020,c11,0.0,0.0,0.0558715557323627,0.0,0.0558715557323627,0.9,True,
N7,2020,c12,0.0,0.0,0.332343749991674,0.0,0.332343749991674,0.8,True,
N7,2020,c13,0.0,0.0,0.761831323232969,0.0,0.761831323232969,0.7,True,
N7,2020,c14,0.0,0.0,1.10953352740582,0.0,1.10953352740582,0.6,True,
N7,2020,c21,0.0,0.0,0.209985633501891,0.0,0.209985633501891,0.7,True,
N7,2020,c22,0.0,1.0,0.473861707702705,1.0,0.473861707702705,0.8,True,
N7,2020,c23,3.0,1.0,0.495091843968389,-2.0,-2.504908156031611,0.7,True,
N7,2020,c24,1.0,1.0,0.441804208733809,0.0,-0.558195791266191,0.6,True,
N7,2020,c31,2.0,0.0,0.538565898385744,-2.0,-1.461434101614256,0.6,True,
N7,2020,c32,0.0,1.0,0.636971133823576,1.0,0.636971133823576,0.7,True,
N7,2020,c33,1.0,1.0,0.478099905626679,0.0,-0.521900094373321,0.6,True,
N7,2020,c34,0.0,1.0,0.218512493145678,1.0,0.218512493145678,0.5,True,
N7,2020,c41,0.0,1.0,1.2792926592275,1.0,1.2792926592275,0.5,True,
N7,2020,c42,1.0,1.0,0.523222135597189,0.0,-0.476777864402811,0.4,True,
N7,2020,c43,1.0,1.0,0.170309005333382,0.0,-0.829690994666618,0.3,True,
N7,2020,c44,0.0,0.0,0.0187143463727756,0.0,0.0187143463727756,0.4,True,
N7,2021,c11,0.0,0.0,0.0528786696638826,0.0,0.0528786696638826,0.9,True,
N7,2021,c12,0.0,0.0,0.319995756218664,0.0,0.319995756218664,0.8,True,
N7,2021,c13,0.0,0.0,0.73437970871725,0.0,0.73437970871725,0.7,True,
N7,2021,c14,0.0,0.0,1.07142733110724,0.0,1.07142733110724,0.6,True,
N7,2021,c21,0.0,0.0,0.202278960772324,0.0,0.202278960772324,0.7,True,
N7,2021,c22,0.0,1.0,0.474322784999449,1.0,0.474322784999449,0.8,True,
N7,2021,c23,2.0,1.0,0.504463575633776,-1.0,-1.495536424366224,0.7,True,
N7,2021,c24,2.0,1.0,0.46867386348968,-1.0,-1.53132613651032,0.6,True,
N7,2021,c31,0.0,0.0,0.539643832670329,0.0,0.539643832670329,0.6,True,
N7,2021,c32,0.0,1.0,0.649242564579906,1.0,0.649242564579906,0.7,True,
N7,2021,c33,0.0,0.0,0.488369251530952,0.0,0.488369251530952,0.5,True,
N7,2021,c34,0.0,0.0,0.225086108110392,0.0,0.225086108110392,0.4,True,
N7,2021,c41,1.0,1.0,1.28174197367009,0.0,0.2817419736700899,0.5,True,
N7,2021,c42,0.0,1.0,0.534072004804425,1.0,0.534072004804425,0.6,True,
N7,2021,c43,0.0,0.0,0.17476132539722,0.0,0.17476132539722,0.4,True,
N7,2021,c44,0.0,0.0,0.0200048940947618,0.0,0.0200048940947618,0.3,True,
N7,2022,c11,0.0,0.0,0.0500461042970813,0.0,0.0500461042970813,0.9,True,
N7,2022,c12,0.0,0.0,0.308106543301987,0.0,0.308106543301987,0.8,True,
N7,2022,c13,0.0,0.0,0.707917277917844,0.0,0.707917277917844,0.7,True,
N7,2022,c14,0.0,0.0,1.03462986695644,0.0,1.03462986695644,0.6,True,
N7,2022,c21,1.0,0.0,0.19485513027139,-1.0,-0.80514486972861,0.7,True,
N7,2022,c22,3.0,1.0,0.474784310933992,-2.0,-2.525215689066008,0.8,True,
N7,2022,c23,0.0,1.0,0.514012707422954,1.0,0.514012707422954,0.7,True,
N7,2022,c24,2.0,1.0,0.497177677297067,-1.0,-1.502822322702933,0.6,True,
N7,2022,c31,2.0,0.0,0.540723924429654,-2.0,-1.459276075570346,0.6,True,
N7,2022,c32,0.0,1.0,0.661750407953405,1.0,0.661750407953405,0.7,True,
N7,2022,c33,1.0,1.0,0.498859177828697,0.0,-0.501140822171303,0.6,True,
N7,2022,c34,1.0,1.0,0.231857480251743,0.0,-0.768142519748257,0.5,True,
N7,2022,c41,2.0,1.0,1.28419597753319,-1.0,-0.7158040224668101,0.5,True,
N7,2022,c42,1.0,1.0,0.545146863846388,0.0,-0.454853136153612,0.4,True,
N7,2022,c43,0.0,1.0,0.179330040679926,1.0,0.179330040679926,0.3,True,
N7,2022,c44,0.0,0.0,0.0213844384287348,0.0,0.0213844384287348,0.4,True,
N7,2023,c11,0.0,0.0,0.0473652716914898,0.0,0.0473652716914898,0.95,True,
N7,2023,c12,0.0,0.0,0.296659065567828,0.0,0.296659065567828,0.95,True,
N7,2023,c13,0.0,0.0,0.68240838686838,0.0,0.68240838686838,0.95,True,
N7,2023,c14,0.0,0.0,0.999096187412044,0.0,0.999096187412044,0.95,True,
N7,2023,c21,0.0,0.0,0.187703761419934,0.0,0.187703761419934,0.95,True,
N7,2023,c22,0.0,1.0,0.475246285942868,1.0,0.475246285942868,0.95,True,
N7,2023,c23,3.0,1.0,0.523742597392369,-2.0,-2.476257402607631,0.95,True,
N7,2023,c24,0.0,0.0,0.527415036464796,0.0,0.527415036464796,0.95,True,
N7,2023,c31,2.0,0.0,0.541806177981885,-2.0,-1.458193822018115,0.95,True,
N7,2023,c32,0.0,1.0,0.674499218500639,1.0,0.674499218500639,0.95,True,
N7,2023,c33,1.0,1.0,0.509574422476004,0.0,-0.49042557752399596,0.95,True,
N7,2023,c34,3.0,0.0,0.238832558792665,-3.0,-2.761167441207335,0.95,True,
N7,2023,c41,1.0,1.0,1.2866546797951,0.0,0.28665467979509995,0.95,True,
N7,2023,c42,0.0,0.0,0.556451378256346,0.0,0.556451378256346,0.95,True,
N7,2023,c43,1.0,0.0,0.184018194055053,-1.0,-0.815981805944947,0.95,True,
N7,2023,c44,0.0,0.0,0.022859116611474,0.0,0.022859116611474,0.95,True,
N7,2024,c11,0.0,0.0,0.0448280439390661,0.0,0.0448280439390661,0.95,True,
N7,2024,c12,0.0,0.0,0.28563691066216,0.0,0.28563691066216,0.95,True,
N7,2024,c13,0.0,0.0,0.657818675987096,0.0,0.657818675987096,0.95,True,
N7,2024,c14,0.0,0.0,0.964782888626298,0.0,0.964782888626298,0.95,True,
N7,2024,c21,0.0,0.0,0.18081485461594,0.0,0.18081485461594,0.95,True,
N7,2024,c22,1.0,1.0,0.475708710463036,0.0,-0.524291289536964,0.95,True,
N7,2024,c23,1.0,1.0,0.533656667164053,0.0,-0.466343332835947,0.95,True,
N7,2024,c24,1.0,1.0,0.559491371779662,0.0,-0.440508628220338,0.95,True,
N7,2024,c31,0.0,0.0,0.542890597653827,0.0,0.542890597653827,0.95,True,
N7,2024,c32,0.0,1.0,0.68749363852301,1.0,0.68749363852301,0.95,True,
N7,2024,c33,1.0,1.0,0.520519825197883,0.0,-0.479480174802117,0.95,True,
N7,2024,c34,0.0,0.0,0.246017471929388,0.0,0.246017471929388,0.95,True,
N7,2024,c41,1.0,1.0,1.2891180894513,0.0,0.2891180894512999,0.95,True,
N7,2024,c42,0.0,1.0,0.567990310315052,1.0,0.567990310315052,0.95,True,
N7,2024,c43,0.0,0.0,0.188828907944778,0.0,0.188828907944778,0.95,True,
N7,2024,c44,0.0,0.0,0.024435489105705,0.0,0.024435489105705,0.95,True,
N8,2019,c11,0.0,0.0,0.0551892602150486,0.0,0.0551892602150486,0.9,True,
N8,2019,c12,0.0,0.0,0.322689160679021,0.0,0.322689160679021,0.8,True,
N8,2019,c13,0.0,0.0,0.73884024869044,0.0,0.73884024869044,0.7,True,
N8,2019,c14,0.0,0.0,1.07416674735022,0.0,1.07416674735022,0.6,True,
N8,2019,c21,0.0,0.0,0.20378959970794,0.0,0.20378959970794,0.7,True,
N8,2019,c22,1.0,0.0,0.442570851848267,-1.0,-0.5574291481517331,0.6,True,
N8,2019,c23,2.0,1.0,0.454250374861627,-1.0,-1.5457496251383729,0.5,True,
N8,2019,c24,3.0,0.0,0.389352104942246,-3.0,-2.610647895057754,0.4,True,
N8,2019,c31,3.0,0.0,0.50248609436682,-3.0,-2.49751390563318,0.5,True,
N8,2019,c32,2.0,0.0,0.584232998091144,-2.0,-1.415767001908856,0.4,True,
N8,2019,c33,0.0,0.0,0.437564991635592,0.0,0.437564991635592,0.3,True,
N8,2019,c34,0.0,0.0,0.198315845914406,0.0,0.198315845914406,0.2,True,
N8,2019,c41,0.0,1.0,1.19369334745747,1.0,1.19369334745747,0.4,True,
N8,2019,c42,1.0,0.0,0.479210106847241,-1.0,-0.520789893152759,0.3,True,
N8,2019,c43,0.0,0.0,0.155161317869219,0.0,0.155161317869219,0.2,True,
N8,2019,c44,0.0,0.0,0.0163669077441334,0.0,0.0163669077441334,0.1,True,
N8,2020,c11,0.0,0.0,0.0522329228469149,0.0,0.0522329228469149,0.9,True,
N8,2020,c12,0.0,0.0,0.310699876250527,0.0,0.310699876250527,0.8,True,
N8,2020,c13,0.0,0.0,0.712217088054727,0.0,0.712217088054727,0.7,True,
N8,2020,c14,0.0,0.0,1.03727519975758,0.0,1.03727519975758,0.6,True,
N8,2020,c21,0.0,0.0,0.19631032731941,0.0,0.19631032731941,0.7,True,
N8,2020,c22,0.0,0.0,0.443001482491493,0.0,0.443001482491493,0.6,True,
N8,2020,c23,2.0,1.0,0.462849006961849,-1.0,-1.537150993038151,0.5,True,
N8,2020,c24,0.0,0.0,0.413031726891193,0.0,0.413031726891193,0.4,True,
N8,2020,c31,0.0,0.0,0.50349181528281,0.0,0.50349181528281,0.5,True,
N8,2020,c32,2.0,0.0,0.595488413605192,-2.0,-1.404511586394808,0.4,True,
N8,2020,c33,1.0,0.0,0.446963667941157,-1.0,-0.553036332058843,0.3,True,
N8,2020,c34,1.0,0.0,0.204281875561845,-1.0,-0.795718124438155,0.2,True,
N8,2020,c41,0.0,1.0,1.19597877474798,1.0,1.19597877474798,0.4,True,
N8,2020,c42,0.0,0.0,0.48914731444673,0.0,0.48914731444673,0.3,True,
N8,2020,c43,0.0,0.0,0.159217638011119,0.0,0.159217638011119,0.2,True,
N8,2020,c44,0.0,0.0,0.0174955752959896,0.0,0.0174955752959896,0.1,True,
N8,2021,c11,0.0,0.0,0.049434948366781,0.0,0.049434948366781,0.9,True,
N8,2021,c12,0.0,0.0,0.29915604508983,0.0,0.29915604508983,0.8,True,
N8,2021,c13,0.0,0.0,0.686553258862438,0.0,0.686553258862438,0.7,True,
N8,2021,c14,0.0,0.0,1.00165066800502,0.0,1.00165066800502,0.6,True,
N8,2021,c21,0.0,0.0,0.189105551350433,0.0,0.189105551350433,0.7,True,
N8,2021,c22,0.0,0.0,0.44343253214729,0.0,0.44343253214729,0.6,True,
N8,2021,c23,0.0,1.0,0.471610404968467,1.0,0.471610404968467,0.5,True,
N8,2021,c24,2.0,0.0,0.438151496430271,-2.0,-1.561848503569729,0.4,True,
N8,2021,c31,0.0,0.0,0.504499549139201,0.0,0.504499549139201,0.5,True,
N8,2021,c32,0.0,0.0,0.60696066791268,0.0,0.60696066791268,0.4,True,
N8,2021,c33,0.0,0.0,0.456564223094403,0.0,0.456564223094403,0.3,True,
N8,2021,c34,1.0,0.0,0.210427384108663,-1.0,-0.789572615891337,0.2,True,
N8,2021,c41,1.0,1.0,1.19826857768314,0.0,0.1982685776831401,0.4,True,
N8,2021,c42,0.0,0.0,0.4992905863455,0.0,0.4992905863455,0.3,True,
N8,2021,c43,0.0,0.0,0.16338000090465,0.0,0.16338000090465,0.2,True,
N8,2021,c44,0.0,0.0,0.0187020761479736,0.0,0.0187020761479736,0.1,True,
N8,2022,c11,0.0,0.0,0.0467868537088892,0.0,0.0467868537088892,0.9,True,
N8,2022,c12,0.0,0.0,0.288041116700113,0.0,0.288041116700113,0.8,True,
N8,2022,c13,0.0,0.0,0.661814192835562,0.0,0.661814192835562,0.7,True,
N8,2022,c14,0.0,0.0,0.967249637270204,0.0,0.967249637270204,0.6,True,
N8,2022,c21,0.0,0.0,0.182165197520994,0.0,0.182165197520994,0.7,True,
N8,2022,c22,0.0,0.0,0.443864001223367,0.0,0.443864001223367,0.6,True,
N8,2022,c23,2.0,1.0,0.480537649922741,-1.0,-1.519462350077259,0.5,True,
N8,2022,c24,1.0,0.0,0.464799000476443,-1.0,-0.5352009995235569,0.4,True,
N8,2022,c31,3.0,0.0,0.505509299964875,-3.0,-2.494490700035125,0.5,True,
N8,2022,c32,1.0,0.0,0.618653938474875,-1.0,-0.38134606152512496,0.4,True,
N8,2022,c33,1.0,0.0,0.466370993351608,-1.0,-0.533629006648392,0.3,True,
N8,2022,c34,1.0,0.0,0.216757770903711,-1.0,-0.783242229096289,0.2,True,
N8,2022,c41,2.0,1.0,1.20056276464047,-1.0,-0.79943723535953,0.4,True,
N8,2022,c42,2.0,0.0,0.509644195624797,-2.0,-1.490355804375203,0.3,True,
N8,2022,c43,0.0,0.0,0.167651178782964,0.0,0.167651178782964,0.2,True,
N8,2022,c44,1.0,0.0,0.0199917777110638,-1.0,-0.9800082222889362,0.1,True,
N8,2023,c11,0.0,0.0,0.0442806102220581,0.0,0.0442806102220581,0.95,True,
N8,2023,c12,0.0,0.0,0.2773391555064,0.0,0.2773391555064,0.95,True,
N8,2023,c13,0.0,0.0,0.637966567319647,0.0,0.637966567319647,0.95,True,
N8,2023,c14,0.0,0.0,0.934030087218645,0.0,0.934030087218645,0.95,True,
N8,2023,c21,0.0,0.0,0.175479561286749,0.0,0.175479561286749,0.95,True,
N8,2023,c22,0.0,0.0,0.444295890127829,0.0,0.444295890127829,0.95,True,
N8,2023,c23,1.0,0.0,0.489633881187821,-1.0,-0.5103661188121791,0.95,True,
N8,2023,c24,3.0,0.0,0.493067152809055,-3.0,-2.506932847190945,0.95,True,
N8,2023,c31,0.0,0.0,0.506521071796775,0.0,0.506521071796775,0.95,True,
N8,2023,c32,0.0,0.0,0.630572483233024,0.0,0.630572483233024,0.95,True,
N8,2023,c33,0.0,0.0,0.476388408109658,0.0,0.476388408109658,0.95,True,
N8,2023,c34,0.0,0.0,0.223278597727012,0.0,0.223278597727012,0.95,True,
N8,2023,c41,0.0,0.0,1.20286134401358,0.0,1.20286134401358,0.95,True,
N8,2023,c42,1.0,0.0,0.520212503975215,-1.0,-0.479787496024785,0.95,True,
N8,2023,c43,0.0,0.0,0.172034016352594,0.0,0.172034016352594,0.95,True,
N8,2023,c44,0.0,0.0,0.021370417534734,0.0,0.021370417534734,0.95,True,
N8,2024,c11,0.0,0.0,0.0419086193279396,0.0,0.0419086193279396,0.95,True,
N8,2024,c12,0.0,0.0,0.267034818008581,0.0,0.267034818008581,0.95,True,
N8,2024,c13,0.0,0.0,0.614978260399349,0.0,0.614978260399349,0.95,True,
N8,2024,c14,0.0,0.0,0.901951440676486,0.0,0.901951440676486,0.95,True,
N8,2024,c21,0.0,0.0,0.169039294269373,0.0,0.169039294269373,0.95,True,
N8,2024,c22,0.0,0.0,0.444728199269177,0.0,0.444728199269177,0.95,True,
N8,2024,c23,0.0,0.0,0.49890229755274,0.0,0.49890229755274,0.95,True,
N8,2024,c24,1.0,0.0,0.523054518039028,-1.0,-0.476945481960972,0.95,True,
N8,2024,c31,0.0,0.0,0.507534868679926,0.0,0.507534868679926,0.95,True,
N8,2024,c32,0.0,0.0,0.642720642158833,0.0,0.642720642158833,0.95,True,
N8,2024,c33,0.0,0.0,0.486620991906661,0.0,0.486620991906661,0.95,True,
N8,2024,c34,0.0,0.0,0.229995593676256,0.0,0.229995593676256,0.95,True,
N8,2024,c41,1.0,0.0,1.20516432421211,-1.0,0.20516432421210995,0.95,True,
N8,2024,c42,0.0,0.0,0.53099996353416,0.0,0.53099996353416,0.95,True,
N8,2024,c43,0.0,0.0,0.176531432688096,0.0,0.176531432688096,0.95,True,
N8,2024,c44,0.0,0.0,0.022844128831831,0.0,0.022844128831831,0.95,True,
N9,2019,c11,0.0,0.0,0.0644769938711836,0.0,0.0644769938711836,0.9,True,
N9,2019,c12,0.0,0.0,0.37699412810258,0.0,0.37699412810258,0.8,True,
N9,2019,c13,0.0,0.0,0.863178777917513,0.0,0.863178777917513,0.7,True,
N9,2019,c14,0.0,0.0,1.25493696628035,0.0,1.25493696628035,0.6,True,
N9,2019,c21,0.0,0.0,0.238085104242744,0.0,0.238085104242744,0.7,True,
N9,2019,c22,2.0,0.0,0.517050563660289,-2.0,-1.482949436339711,0.6,True,
N9,2019,c23,0.0,0.0,0.530695619434119,0.0,0.530695619434119,0.5,True,
N9,2019,c24,4.0,0.0,0.454875698392645,-4.0,-3.545124301607355,0.4,True,
N9,2019,c31,1.0,0.0,0.587048869664141,-1.0,-0.41295113033585895,0.5,True,
N9,2019,c32,2.0,0.0,0.68255286065593,-2.0,-1.31744713934407,0.4,True,
N9,2019,c33,1.0,0.0,0.511202273304611,-1.0,-0.488797726695389,0.3,True,
N9,2019,c34,0.0,0.0,0.231690179063048,0.0,0.231690179063048,0.2,True,
N9,2019,c41,1.0,0.0,1.39457855293196,-1.0,0.3945785529319601,0.3,True,
N9,2019,c42,0.0,0.0,0.559855794439037,0.0,0.559855794439037,0.2,True,
N9,2019,c43,0.0,0.0,0.181273227840269,0.0,0.181273227840269,0.1,True,
N9,2019,c44,0.0,0.0,0.0191212747950727,0.0,0.0191212747950727,0.1,True,
N9,2020,c11,0.0,0.0,0.0610231380734513,0.0,0.0610231380734513,0.9,True,
N9,2020,c12,0.0,0.0,0.362987181540808,0.0,0.362987181540808,0.8,True,
N9,2020,c13,0.0,0.0,0.832075237872737,0.0,0.832075237872737,0.7,True,
N9,2020,c14,0.0,0.0,1.21183698489337,0.0,1.21183698489337,0.6,True,
N9,2020,c21,0.0,0.0,0.229347154176426,0.0,0.229347154176426,0.7,True,
N9,2020,c22,1.0,1.0,0.517553664612101,0.0,-0.48244633538789905,0.6,True,
N9,2020,c23,4.0,1.0,0.540741304900209,-3.0,-3.4592586950997912,0.5,True,
N9,2020,c24,0.0,2.0,0.48254033519562,2.0,0.48254033519562,0.4,True,
N9,2020,c31,0.0,1.0,0.588223842133127,1.0,0.588223842133127,0.5,True,
N9,2020,c32,1.0,1.0,0.695702436393838,0.0,-0.304297563606162,0.4,True,
N9,2020,c33,0.0,1.0,0.522182641444895,1.0,0.522182641444895,0.3,True,
N9,2020,c34,0.0,0.0,0.238660224602965,0.0,0.238660224602965,0.2,True,
N9,2020,c41,0.0,2.0,1.39724859200893,2.0,1.39724859200893,0.4,True,
N9,2020,c42,1.0,1.0,0.571465322651454,0.0,-0.428534677348546,0.3,True,
N9,2020,c43,0.0,0.0,0.186012181178468,0.0,0.186012181178468,0.2,True,
N9,2020,c44,0.0,0.0,0.020439884440139,0.0,0.020439884440139,0.1,True,
N9,2021,c11,0.0,0.0,0.0577542958620434,0.0,0.0577542958620434,0.9,True,
N9,2021,c12,0.0,0.0,0.34950065303693,0.0,0.34950065303693,0.8,True,
N9,2021,c13,0.0,0.0,0.802092473996312,0.0,0.802092473996312,0.7,True,
N9,2021,c14,0.0,0.0,1.1702172439053,0.0,1.1702172439053,0.6,True,
N9,2021,c21,0.0,0.0,0.220929895199139,0.0,0.220929895199139,0.7,True,
N9,2021,c22,0.0,1.0,0.518057255091602,1.0,0.518057255091602,0.6,True,
N9,2021,c23,0.0,1.0,0.550977147949644,1.0,0.550977147949644,0.5,True,
N9,2021,c24,2.0,2.0,0.511887480279747,0.0,-1.4881125197202532,0.4,True,
N9,2021,c31,0.0,1.0,0.589401166297814,1.0,0.589401166297814,0.5,True,
N9,2021,c32,0.0,1.0,0.709105342462706,1.0,0.709105342462706,0.4,True,
N9,2021,c33,0.0,0.0,0.533398862379253,0.0,0.533398862379253,0.3,True,
N9,2021,c34,1.0,0.0,0.245839953328527,-1.0,-0.754160046671473,0.2,True,
N9,2021,c41,1.0,3.0,1.39992374310248,2.0,0.39992374310248,0.3,True,
N9,2021,c42,1.0,1.0,0.583315593474116,0.0,-0.416684406525884,0.2,True,
N9,2021,c43,0.0,1.0,0.190875023074339,1.0,0.190875023074339,0.1,True,
N9,2021,c44,0.0,0.0,0.0218494258569985,0.0,0.0218494258569985,0.1,True,
N9,2022,c11,0.0,0.0,0.0546605565663562,0.0,0.0546605565663562,0.9,True,
N9,2022,c12,0.0,0.0,0.336515206831093,0.0,0.336515206831093,0.8,True,
N9,2022,c13,0.0,0.0,0.773190100556656,0.0,0.773190100556656,0.7,True,
N9,2022,c14,0.0,0.0,1.13002690543712,0.0,1.13002690543712,0.6,True,
N9,2022,c21,0.0,0.0,0.212821557642503,0.0,0.212821557642503,0.7,True,
N9,2022,c22,1.0,1.0,0.518561335575114,0.0,-0.48143866442488603,0.6,True,
N9,2022,c23,4.0,1.0,0.561406748128382,-3.0,-3.438593251871618,0.5,True,
N9,2022,c24,1.0,2.0,0.543019460458001,1.0,-0.456980539541999,0.4,True,
N9,2022,c31,0.0,1.0,0.590580846865097,1.0,0.590580846865097,0.5,True,
N9,2022,c32,2.0,1.0,0.722766459343687,-1.0,-1.277233540656313,0.4,True,
N9,2022,c33,0.0,1.0,0.544856002107274,1.0,0.544856002107274,0.3,True,
N9,2022,c34,0.0,1.0,0.253235673238453,1.0,0.253235673238453,0.2,True,
N9,2022,c41,3.0,2.0,1.40260401599998,-1.0,-1.59739598400002,0.4,True,
N9,2022,c42,1.0,1.0,0.595411599099932,0.0,-0.404588400900068,0.3,True,
N9,2022,c43,0.0,1.0,0.195864992296787,1.0,0.195864992296787,0.2,True,
N9,2022,c44,1.0,0.0,0.0233561697317125,-1.0,-0.9766438302682875,0.1,True,
N9,2023,c11,0.0,0.0,0.0517325404032398,0.0,0.0517325404032398,0.95,True,
N9,2023,c12,0.0,0.0,0.32401222556974,0.0,0.32401222556974,0.95,True,
N9,2023,c13,0.0,0.0,0.745329187070218,0.0,0.745329187070218,0.95,True,
N9,2023,c14,0.0,0.0,1.09121687760323,0.0,1.09121687760323,0.95,True,
N9,2023,c21,0.0,0.0,0.205010803796181,0.0,0.205010803796181,0.95,True,
N9,2023,c22,1.0,0.0,0.51906590653942,-1.0,-0.48093409346058,0.95,True,
N9,2023,c23,2.0,0.0,0.572033773119189,-2.0,-1.427966226880811,0.95,True,
N9,2023,c24,5.0,0.0,0.576044825856947,-5.0,-4.423955174143053,0.95,True,
N9,2023,c31,0.0,0.0,0.591762888551292,0.0,0.591762888551292,0.95,True,
N9,2023,c32,0.0,0.0,0.7366907615418,0.0,0.7366907615418,0.95,True,
N9,2023,c33,1.0,0.0,0.556559235443673,-1.0,-0.44344076455632697,0.95,True,
N9,2023,c34,1.0,0.0,0.26085388209798,-1.0,-0.73914611790202,0.95,True,
N9,2023,c41,0.0,0.0,1.40528942050758,0.0,1.40528942050758,0.95,True,
N9,2023,c42,0.0,0.0,0.607758435243115,0.0,0.607758435243115,0.95,True,
N9,2023,c43,0.0,0.0,0.200985412284559,0.0,0.200985412284559,0.95,True,
N9,2023,c44,0.0,0.0,0.0249668191789961,0.0,0.0249668191789961,0.95,True,
N9,2024,c11,0.0,0.0,0.048961370038813,0.0,0.048961370038813,0.95,True,
N9,2024,c12,0.0,0.0,0.311973783613739,0.0,0.311973783613739,0.95,True,
N9,2024,c13,0.0,0.0,0.718472205863488,0.0,0.718472205863488,0.95,True,
N9,2024,c14,0.0,0.0,1.05373975454641,0.0,1.05373975454641,0.95,True,
N9,2024,c21,0.0,0.0,0.197486712054598,0.0,0.197486712054598,0.95,True,
N9,2024,c22,1.0,0.0,0.519570968461767,-1.0,-0.480429031538233,0.95,True,
N9,2024,c23,2.0,0.0,0.582861960031423,-2.0,-1.417138039968577,0.95,True,
N9,2024,c24,2.0,0.0,0.611078728406318,-2.0,-1.388921271593682,0.95,True,
N9,2024,c31,0.0,0.0,0.592947296082156,0.0,0.592947296082156,0.95,True,
N9,2024,c32,0.0,0.0,0.750883319397322,0.0,0.750883319397322,0.95,True,
N9,2024,c33,0.0,0.0,0.568513848355585,0.0,0.568513848355585,0.95,True,
N9,2024,c34,0.0,0.0,0.268701273147699,0.0,0.268701273147699,0.95,True,
N9,2024,c41,1.0,0.0,1.40797996645016,-1.0,0.40797996645016,0.95,True,
N9,2024,c42,0.0,0.0,0.620361303285874,0.0,0.620361303285874,0.95,True,
N9,2024,c43,0.0,0.0,0.206239693359724,0.0,0.206239693359724,0.95,True,
N9,2024,c44,0.0,0.0,0.0266885395626461,0.0,0.0266885395626461,0.95,True,
