,source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
100,ftes_1hour,12/15/2024 1:00,2024-12-15T01:00:00,0.658016648,0.191959765,-0.342951485,-0.267144875,-0.404073322,-0.002913319,0.188712836,-0.127927767,-0.293431929,-0.391082529,-0.406393585,-0.375548895,FALSE,FALSE,1,0,-0.471766689
101,ftes_1hour,12/15/2024 2:00,2024-12-15T02:00:00,0.658109178,0.198138992,-0.343110153,-0.26721325,-0.404948058,-0.003719678,0.195101065,-0.126700108,-0.285721777,-0.390527325,-0.406436137,-0.376609239,FALSE,FALSE,1,0,2.424744689
102,ftes_1hour,12/15/2024 3:00,2024-12-15T03:00:00,0.658169089,0.205457582,-0.342923133,-0.267361273,-0.405307,-0.001387116,0.202680922,-0.125853668,-0.27881119,-0.390590016,-0.406467701,-0.375841202,FALSE,FALSE,1,0,4.43593169
103,ftes_1hour,12/15/2024 4:00,2024-12-15T04:00:00,0.658016379,0.209516468,-0.343046558,-0.269057799,-0.405448802,-0.002552821,0.206691273,-0.126473326,-0.269408156,-0.390834816,-0.406472735,-0.376616839,FALSE,FALSE,1,0,-0.965891469
104,ftes_1hour,12/15/2024 5:00,2024-12-15T05:00:00,0.658101983,0.213321667,-0.343120343,-0.270397409,-0.40558747,-0.002319211,0.210304491,-0.126108188,-0.261385427,-0.391352464,-0.406458398,-0.375980371,FALSE,FALSE,1,0,1.613765567
105,ftes_1hour,12/15/2024 6:00,2024-12-15T06:00:00,0.658177398,0.214665118,-0.343093362,-0.269417319,-0.405985285,-0.002985798,0.211675227,-0.125234927,-0.25361369,-0.391519995,-0.406435319,-0.376460588,FALSE,FALSE,1,0,0.64637298
106,ftes_1hour,12/15/2024 7:00,2024-12-15T07:00:00,0.657981641,0.221896322,-0.343116507,-0.271091728,-0.405971793,-0.002164447,0.218440811,-0.124966124,-0.245484974,-0.39299529,-0.40637422,-0.377027781,FALSE,FALSE,1,0,-1.342167783
107,ftes_1hour,12/15/2024 8:00,2024-12-15T08:00:00,0.658069338,0.224559259,-0.343060576,-0.272660686,-0.406113349,-0.002761669,0.221425262,-0.124158613,-0.237609697,-0.393335351,-0.406388336,-0.376601356,FALSE,FALSE,1,0,1.102202687
108,ftes_1hour,12/15/2024 9:00,2024-12-15T09:00:00,0.658083411,0.227979134,-0.343120937,-0.274391911,-0.406059227,-0.002363651,0.224542636,-0.122938122,-0.230553772,-0.393185469,-0.40643192,-0.376629737,FALSE,FALSE,1,0,8.82473748
109,ftes_1hour,12/15/2024 10:00,2024-12-15T10:00:00,0.658201264,0.231431269,-0.343215642,-0.27381029,-0.406204958,-0.002710484,0.228070475,-0.122366848,-0.223932389,-0.393155011,-0.406488057,-0.375920446,FALSE,FALSE,1,0,1.063228177
110,ftes_1hour,12/15/2024 11:00,2024-12-15T11:00:00,0.658017417,0.233676834,-0.343161545,-0.273209421,-0.406487846,-0.00244889,0.230657939,-0.123630988,-0.217732742,-0.393200082,-0.406491924,-0.377438962,FALSE,FALSE,1,0,-0.444197049
111,ftes_1hour,12/15/2024 12:00,2024-12-15T12:00:00,0.658288599,0.239266788,-0.343165309,-0.272651412,-0.406653185,-0.000846168,0.23614493,-0.124156563,-0.215359459,-0.3933704,-0.406504136,-0.377666715,FALSE,FALSE,1,0,0.748033023
112,ftes_1hour,12/15/2024 13:00,2024-12-15T13:00:00,0.65790149,0.241945314,-0.343160318,-0.276660723,-0.406625705,-0.001425297,0.238596981,-0.124009363,-0.211164283,-0.393571697,-0.4065172,-0.377955943,FALSE,FALSE,1,0,-0.251893537
113,ftes_1hour,12/15/2024 14:00,2024-12-15T14:00:00,0.658127018,0.246475796,-0.343175263,-0.278953151,-0.406640021,-0.003907618,0.243324857,-0.123634109,-0.207821435,-0.393060606,-0.406536078,-0.377988497,FALSE,FALSE,1,0,0.728969342
114,ftes_1hour,12/15/2024 15:00,2024-12-15T15:00:00,0.658453809,0.243321646,-0.343165025,-0.27803918,-0.406338481,-0.003423017,0.240407568,-0.122932095,-0.205162657,-0.393005246,-0.406568747,-0.376585883,FALSE,FALSE,1,0,-0.351135886
115,ftes_1hour,12/15/2024 16:00,2024-12-15T16:00:00,0.65797344,0.242832848,-0.343122777,-0.278848694,-0.406156108,-0.00534234,0.239718572,-0.12259546,-0.199895052,-0.393197295,-0.40653754,-0.375869,FALSE,FALSE,1,0,0.036356998
116,ftes_1hour,12/15/2024 17:00,2024-12-15T17:00:00,0.658059526,0.246831694,-0.342995241,-0.279805795,-0.40647428,-0.00703381,0.24363123,-0.122681911,-0.195437395,-0.393044149,-0.406484224,-0.377436019,FALSE,FALSE,1,0,1.686425168
117,ftes_1hour,12/15/2024 18:00,2024-12-15T18:00:00,0.658105917,0.252652459,-0.343105173,-0.282282053,-0.406566205,-0.008542227,0.249465551,-0.122051121,-0.193424742,-0.392585549,-0.406565256,-0.377966548,FALSE,FALSE,1,0,4.5563263
118,ftes_1hour,12/15/2024 19:00,2024-12-15T19:00:00,0.658117795,0.258012886,-0.343117292,-0.280239658,-0.406509757,-0.007746089,0.254360745,-0.123030473,-0.192605396,-0.392320413,-0.40662525,-0.376762586,FALSE,FALSE,1,0,16.38882585
119,ftes_1hour,12/15/2024 20:00,2024-12-15T20:00:00,0.658035795,0.259959865,-0.343032092,-0.281326286,-0.406629362,-0.006856143,0.256438364,-0.125848574,-0.193007761,-0.392423246,-0.406592864,-0.378735783,FALSE,FALSE,1,0,-0.862916047
120,ftes_1hour,12/15/2024 21:00,2024-12-15T21:00:00,0.658175579,0.262898811,-0.342659193,-0.280458987,-0.406667398,-0.006961141,0.259256015,-0.122727173,-0.192962254,-0.392374878,-0.406603767,-0.376519057,FALSE,FALSE,1,0,0.762986161
121,ftes_1hour,12/15/2024 22:00,2024-12-15T22:00:00,0.657954742,0.267523598,-0.342751899,-0.283898619,-0.406629357,-0.006408659,0.263936909,-0.127735483,-0.193895117,-0.392354909,-0.406718581,-0.37747917,FALSE,FALSE,1,0,-0.761172845
122,ftes_1hour,12/15/2024 23:00,2024-12-15T23:00:00,0.658281238,0.27030944,-0.342729483,-0.285583932,-0.406752261,-0.006876955,0.266717159,-0.12884889,-0.194752119,-0.392883298,-0.406620561,-0.377281243,FALSE,FALSE,1,0,0.309286331
123,ftes_1hour,12/16/2024 0:00,2024-12-16T00:00:00,0.659405249,0.274639774,-0.342638575,-0.286110133,-0.407145527,-0.002167533,0.268302931,-0.126024433,-0.195514977,-0.391546252,-0.406326404,-0.37801257,FALSE,FALSE,1,0,0.139319353
124,ftes_1hour,12/16/2024 1:00,2024-12-16T01:00:00,0.658022683,0.27580979,-0.342712446,-0.284182595,-0.406707849,-0.008373148,0.272736456,-0.129624489,-0.197173358,-0.392505084,-0.406655956,-0.376792336,FALSE,FALSE,1,0,-0.031332823
125,ftes_1hour,12/16/2024 2:00,2024-12-16T02:00:00,0.658283033,0.275738454,-0.342686011,-0.285451712,-0.40683221,-0.007948749,0.2724607,-0.129060506,-0.197406127,-0.392323084,-0.406685295,-0.375773462,FALSE,FALSE,1,0,-0.010549302
126,ftes_1hour,12/16/2024 3:00,2024-12-16T03:00:00,0.657928286,0.277006334,-0.342749537,-0.284816789,-0.406944748,-0.009059093,0.273734797,-0.128426548,-0.198270726,-0.392605715,-0.406623221,-0.378022303,FALSE,FALSE,1,0,-0.130399821
127,ftes_1hour,12/16/2024 4:00,2024-12-16T04:00:00,0.658122979,0.279995631,-0.342857554,-0.281088076,-0.407019791,-0.008548547,0.276653422,-0.125518198,-0.199605114,-0.392455622,-0.406715767,-0.378181788,FALSE,FALSE,1,0,0.557023024
128,ftes_1hour,12/16/2024 5:00,2024-12-16T05:00:00,0.658282826,0.283555391,-0.342848337,-0.281742604,-0.407030183,-0.007288888,0.28035451,-0.126054697,-0.200380335,-0.392503841,-0.40677687,-0.378053999,FALSE,FALSE,1,0,0.808195444
129,ftes_1hour,12/16/2024 6:00,2024-12-16T06:00:00,0.657970065,0.28440239,-0.342724939,-0.279997362,-0.407168932,-0.007314786,0.281011016,-0.122506138,-0.201761966,-0.392302679,-0.406676043,-0.377684709,FALSE,FALSE,1,0,-0.098952269
130,ftes_1hour,12/16/2024 7:00,2024-12-16T07:00:00,0.658039011,0.289639875,-0.34270714,-0.279313468,-0.407233939,-0.007732848,0.286335354,-0.121543288,-0.204168216,-0.392414203,-0.406680065,-0.377288574,FALSE,FALSE,1,0,2.758288723
131,ftes_1hour,12/16/2024 8:00,2024-12-16T08:00:00,0.658127422,0.291098465,-0.342702061,-0.278453694,-0.407251184,-0.006798838,0.287997407,-0.121119287,-0.205690395,-0.392482091,-0.406696166,-0.375942976,FALSE,FALSE,1,0,0.598572763
132,ftes_1hour,12/16/2024 9:00,2024-12-16T09:00:00,0.658200364,0.297521348,-0.342691166,-0.273827956,-0.407212477,-0.005439682,0.294061742,-0.121337221,-0.206442824,-0.392514534,-0.406707871,-0.376512781,FALSE,FALSE,1,0,3.197389395
133,ftes_1hour,12/16/2024 10:00,2024-12-16T10:00:00,0.658167138,0.298288094,-0.342597798,-0.271680055,-0.407297062,-0.006050565,0.294648946,-0.121838383,-0.20688058,-0.392536594,-0.406656802,-0.376084255,FALSE,FALSE,1,0,-0.838721103
134,ftes_1hour,12/16/2024 11:00,2024-12-16T11:00:00,0.658285435,0.298754897,-0.342573147,-0.271856136,-0.407434358,-0.006607605,0.295577915,-0.121139852,-0.208415885,-0.393100785,-0.406651227,-0.377502243,FALSE,FALSE,1,0,0.142714398
135,ftes_1hour,12/16/2024 12:00,2024-12-16T12:00:00,0.657931915,0.300650307,-0.342685713,-0.269289995,-0.407485673,-0.00694613,0.297274901,-0.122455571,-0.210560979,-0.393161925,-0.406735772,-0.377197797,FALSE,FALSE,1,0,-0.19531824
136,ftes_1hour,12/16/2024 13:00,2024-12-16T13:00:00,0.658199124,0.30382987,-0.342574473,-0.269096739,-0.407486767,-0.007656735,0.300493143,-0.120412696,-0.211480317,-0.393024469,-0.40664902,-0.376031103,FALSE,FALSE,1,0,0.431553836
137,ftes_1hour,12/16/2024 14:00,2024-12-16T14:00:00,0.658021249,0.306835441,-0.342795945,-0.267985124,-0.407532438,-0.006213238,0.303404817,-0.121155542,-0.213209948,-0.392719869,-0.406598511,-0.376287228,FALSE,FALSE,1,0,-0.614264023
138,ftes_1hour,12/16/2024 15:00,2024-12-16T15:00:00,0.658224679,0.306379339,-0.34302333,-0.265160661,-0.40760487,-0.006749565,0.303201584,-0.122173436,-0.214839452,-0.391710311,-0.406539638,-0.376529926,FALSE,FALSE,1,0,-0.082024962
139,ftes_1hour,12/16/2024 16:00,2024-12-16T16:00:00,0.657815345,0.308054085,-0.343185005,-0.265981985,-0.407649284,-0.006802102,0.304649199,-0.121391503,-0.216428643,-0.392470638,-0.406553239,-0.377122485,FALSE,FALSE,1,0,-0.149189253
140,ftes_1hour,12/16/2024 17:00,2024-12-16T17:00:00,0.658396547,0.310941141,-0.343106263,-0.266641085,-0.407635186,-0.006640758,0.307727913,-0.120823311,-0.218130887,-0.39142473,-0.406599119,-0.377083327,FALSE,FALSE,1,0,0.179807211
141,ftes_1hour,12/16/2024 18:00,2024-12-16T18:00:00,0.658018551,0.313143295,-0.343051702,-0.268151538,-0.407562745,-0.007517749,0.310241451,-0.121661574,-0.219874958,-0.390813817,-0.406556555,-0.377134378,FALSE,FALSE,1,0,-0.212181665
142,ftes_1hour,12/16/2024 19:00,2024-12-16T19:00:00,0.658111468,0.314224921,-0.34305635,-0.266468258,-0.407609283,-0.008115586,0.311071092,-0.121091552,-0.22138991,-0.390599728,-0.406546382,-0.376863044,FALSE,FALSE,1,0,0.422171389
143,ftes_1hour,12/16/2024 20:00,2024-12-16T20:00:00,0.658080939,0.31700959,-0.343022799,-0.264864628,-0.407624707,-0.008857876,0.313620097,-0.121822317,-0.223035737,-0.390342274,-0.406691397,-0.378591127,FALSE,FALSE,1,0,-3.313235228
144,ftes_1hour,12/16/2024 21:00,2024-12-16T21:00:00,0.658283047,0.31767768,-0.343045922,-0.262051603,-0.407702992,-0.009093765,0.314664809,-0.121313858,-0.22439195,-0.390173368,-0.40668412,-0.378047518,FALSE,FALSE,1,0,0.119454621
145,ftes_1hour,12/16/2024 22:00,2024-12-16T22:00:00,0.658095172,0.321430155,-0.343067106,-0.261026331,-0.407764351,-0.008661822,0.318696773,-0.121332432,-0.225524407,-0.390391604,-0.406631826,-0.377988324,FALSE,FALSE,1,0,-0.725987434
146,ftes_1hour,12/16/2024 23:00,2024-12-16T23:00:00,0.658125667,0.3258854,-0.343031216,-0.263748719,-0.407682113,-0.008823164,0.323064053,-0.120678565,-0.226930852,-0.390462731,-0.406639087,-0.378135861,FALSE,FALSE,1,0,5.305468026
147,ftes_1hour,12/17/2024 0:00,2024-12-17T00:00:00,0.658095152,0.328213934,-0.343117721,-0.263824085,-0.407627264,-0.00891081,0.324761842,-0.12066958,-0.227039027,-0.390639448,-0.406633265,-0.377837747,FALSE,FALSE,1,0,-2.771948953
148,ftes_1hour,12/17/2024 1:00,2024-12-17T01:00:00,0.657988524,0.329470238,-0.343101985,-0.264748347,-0.407771578,-0.009443069,0.325774948,-0.119651091,-0.227342242,-0.391284458,-0.406613181,-0.378105124,FALSE,FALSE,1,0,-0.428501658
149,ftes_1hour,12/17/2024 2:00,2024-12-17T02:00:00,0.658155779,0.33043706,-0.343084961,-0.267090759,-0.407769217,-0.007843959,0.327159946,-0.119163074,-0.22785401,-0.392261801,-0.406639788,-0.378551434,FALSE,FALSE,1,0,0.209338429
150,ftes_1hour,12/17/2024 3:00,2024-12-17T03:00:00,0.658468823,0.33443297,-0.343160551,-0.265708022,-0.40780737,-0.009382866,0.331309432,-0.120133875,-0.229428998,-0.391714239,-0.406630081,-0.377706284,FALSE,FALSE,1,0,0.462988981
151,ftes_1hour,12/17/2024 4:00,2024-12-17T04:00:00,0.657701553,0.337931425,-0.343221687,-0.267331217,-0.407818768,-0.00989774,0.334642372,-0.119806637,-0.229523584,-0.392614253,-0.406655541,-0.377978267,FALSE,FALSE,1,0,-0.166194019
152,ftes_1hour,12/17/2024 5:00,2024-12-17T05:00:00,0.658294149,0.339132762,-0.343152872,-0.267470289,-0.407990511,-0.010823226,0.335861275,-0.119397848,-0.230960963,-0.392809442,-0.406656854,-0.378352179,FALSE,FALSE,1,0,0.073027084
153,ftes_1hour,12/17/2024 6:00,2024-12-17T06:00:00,0.657845269,0.341372032,-0.343281373,-0.266513841,-0.408079676,-0.011313689,0.338413393,-0.118862562,-0.2336771,-0.392518774,-0.406778247,-0.378088335,FALSE,FALSE,1,0,-0.181772828
154,ftes_1hour,12/17/2024 7:00,2024-12-17T07:00:00,0.65835844,0.340824754,-0.343177104,-0.267832186,-0.408077969,-0.010961083,0.337774802,-0.11791388,-0.234855631,-0.392398984,-0.406688925,-0.379469484,FALSE,FALSE,1,0,-0.039330019
155,ftes_1hour,12/17/2024 8:00,2024-12-17T08:00:00,0.65802492,0.346059341,-0.343177841,-0.268414896,-0.408190101,-0.010780951,0.34290709,-0.117994883,-0.237053779,-0.393093315,-0.406694971,-0.379837221,FALSE,FALSE,1,0,-0.57060901
156,ftes_1hour,12/17/2024 9:00,2024-12-17T09:00:00,0.658262494,0.348575259,-0.343174882,-0.269201258,-0.408229538,-0.010433903,0.345692193,-0.119092661,-0.23896624,-0.392643343,-0.406718594,-0.37923994,FALSE,FALSE,1,0,0.384011463
157,ftes_1hour,12/17/2024 10:00,2024-12-17T10:00:00,0.657931692,0.34853257,-0.343106094,-0.267235339,-0.408195969,-0.011355131,0.345258004,-0.119049596,-0.239986456,-0.393236221,-0.406769487,-0.378566177,FALSE,FALSE,1,0,0.004088587
158,ftes_1hour,12/17/2024 11:00,2024-12-17T11:00:00,0.658073086,0.35174702,-0.342961597,-0.266412737,-0.407989615,-0.011310832,0.348560902,-0.119042866,-0.240511297,-0.393125277,-0.406758277,-0.378712873,FALSE,FALSE,1,0,0.825053253
159,ftes_1hour,12/17/2024 12:00,2024-12-17T12:00:00,0.658197776,0.351554414,-0.342906386,-0.267712908,-0.40805755,-0.012874998,0.348751262,-0.119702175,-0.24033809,-0.392132158,-0.406724107,-0.378858446,FALSE,FALSE,1,0,-0.056698014
160,ftes_1hour,12/17/2024 13:00,2024-12-17T13:00:00,0.658372248,0.351177338,-0.342986901,-0.267972379,-0.408157766,-0.01379488,0.348028171,-0.120721975,-0.240561736,-0.391144743,-0.406695729,-0.378776731,FALSE,FALSE,1,0,-0.079089691
161,ftes_1hour,12/17/2024 14:00,2024-12-17T14:00:00,0.657574893,0.350836599,-0.342893921,-0.265359141,-0.408208111,-0.014719829,0.348056117,-0.1208444,-0.241501724,-0.391171199,-0.406679114,-0.379575734,FALSE,FALSE,1,0,0.01492177
162,ftes_1hour,12/17/2024 15:00,2024-12-17T15:00:00,0.658202564,0.358004827,-0.342921113,-0.267801347,-0.40813499,-0.013712314,0.35531682,-0.120032215,-0.242666146,-0.391157413,-0.406681358,-0.379544632,FALSE,FALSE,1,0,0.414165448
163,ftes_1hour,12/17/2024 16:00,2024-12-17T16:00:00,0.658210954,0.359936017,-0.342847667,-0.269071342,-0.408248336,-0.01369722,0.35667597,-0.119162614,-0.243255867,-0.390287977,-0.406594764,-0.379183334,FALSE,FALSE,1,0,8.359639862
164,ftes_1hour,12/17/2024 17:00,2024-12-17T17:00:00,0.658168046,0.357344081,-0.342917457,-0.267439882,-0.408461617,-0.014369256,0.354491319,-0.119709233,-0.244068295,-0.390247235,-0.406661968,-0.379777656,FALSE,FALSE,1,0,2.193284909
165,ftes_1hour,12/17/2024 18:00,2024-12-17T18:00:00,0.658012216,0.36117826,-0.342858109,-0.268760672,-0.408481886,-0.014662429,0.35769651,-0.119420172,-0.246140462,-0.390434088,-0.406704344,-0.378955571,FALSE,FALSE,1,0,-0.894196377
166,ftes_1hour,12/17/2024 19:00,2024-12-17T19:00:00,0.658219112,0.362376771,-0.342977431,-0.268829276,-0.408420263,-0.012939398,0.358962269,-0.12045801,-0.247346461,-0.390818819,-0.406651402,-0.378995396,FALSE,FALSE,1,0,0.209785892
167,ftes_1hour,12/17/2024 20:00,2024-12-17T20:00:00,0.658029803,0.363445619,-0.342875507,-0.266477682,-0.408455531,-0.013285136,0.360207788,-0.120263708,-0.247374225,-0.390385989,-0.40664867,-0.379371537,FALSE,FALSE,1,0,-0.205651814
168,ftes_1hour,12/17/2024 21:00,2024-12-17T21:00:00,0.658235911,0.364187843,-0.342815748,-0.26573101,-0.408726274,-0.012959058,0.361001292,-0.11882931,-0.24814719,-0.390601695,-0.40671273,-0.379203224,FALSE,FALSE,1,0,0.130188193
169,ftes_1hour,12/17/2024 22:00,2024-12-17T22:00:00,0.658136191,0.35971766,-0.342943203,-0.265323389,-0.408933401,-0.010899647,0.35692901,-0.119328294,-0.249533508,-0.390308259,-0.406589762,-0.379141916,FALSE,FALSE,1,0,1.627437345
170,ftes_1hour,12/17/2024 23:00,2024-12-17T23:00:00,0.657930228,0.363631649,-0.342917286,-0.264880492,-0.408929292,-0.010678675,0.361143248,-0.119899896,-0.250118758,-0.390460146,-0.4066672,-0.378789071,FALSE,FALSE,1,0,-0.690761749
171,ftes_1hour,12/18/2024 0:00,2024-12-18T00:00:00,0.660531831,0.36816748,-0.343080136,-0.257580488,-0.409165393,-0.009780564,0.36303258,-0.121804713,-0.250498861,-0.389165736,-0.406654577,-0.377883718,FALSE,FALSE,1,0,0.06272125
172,ftes_1hour,12/18/2024 1:00,2024-12-18T01:00:00,0.658279901,0.36814073,-0.342998622,-0.261450702,-0.408727509,-0.012175244,0.365603018,-0.120245445,-0.249242748,-0.390363835,-0.406592356,-0.37851317,FALSE,FALSE,1,0,-0.000166804
173,ftes_1hour,12/18/2024 2:00,2024-12-18T02:00:00,0.658176233,0.368384274,-0.342996623,-0.261733935,-0.408703061,-0.012387891,0.365474142,-0.120890104,-0.248756359,-0.390170464,-0.406481762,-0.379331383,FALSE,FALSE,1,0,-0.085919211
174,ftes_1hour,12/18/2024 3:00,2024-12-18T03:00:00,0.65800496,0.370983354,-0.342862927,-0.260620135,-0.4085704,-0.013151995,0.368171708,-0.121350347,-0.246626952,-0.390375854,-0.406513265,-0.378963097,FALSE,FALSE,1,0,-0.551723357
175,ftes_1hour,12/18/2024 4:00,2024-12-18T04:00:00,0.658000075,0.36944149,-0.343053489,-0.259030113,-0.408659832,-0.014273145,0.366754784,-0.121264732,-0.246538956,-0.390669206,-0.406476452,-0.378014831,FALSE,FALSE,1,0,11.46332703
176,ftes_1hour,12/18/2024 5:00,2024-12-18T05:00:00,0.658093173,0.369954215,-0.343131386,-0.257033962,-0.40877133,-0.01490914,0.367401372,-0.122159874,-0.246012249,-0.390900032,-0.40647712,-0.378572991,FALSE,FALSE,1,0,0.199418553
177,ftes_1hour,12/18/2024 6:00,2024-12-18T06:00:00,0.658062265,0.374249066,-0.343204081,-0.254518129,-0.408772589,-0.016950123,0.371413527,-0.122973103,-0.246820025,-0.390864865,-0.406515242,-0.376937452,FALSE,FALSE,1,0,-5.047224123
178,ftes_1hour,12/18/2024 7:00,2024-12-18T07:00:00,0.658326559,0.378162718,-0.343046617,-0.253029888,-0.408658756,-0.015943425,0.375557711,-0.123634919,-0.246848638,-0.390443234,-0.406552651,-0.378327297,FALSE,FALSE,1,0,0.537195391
179,ftes_1hour,12/18/2024 8:00,2024-12-18T08:00:00,0.657936583,0.379470501,-0.343072004,-0.250702071,-0.408684503,-0.015508689,0.376632295,-0.122558086,-0.246054622,-0.390263481,-0.406505269,-0.378893458,FALSE,FALSE,1,0,-0.122390302
180,ftes_1hour,12/18/2024 9:00,2024-12-18T09:00:00,0.658216556,0.378152909,-0.342924579,-0.247007856,-0.408782236,-0.015493985,0.375266939,-0.118891768,-0.24521343,-0.390644431,-0.406460665,-0.379173104,FALSE,FALSE,1,0,-0.171515803
181,ftes_1hour,12/18/2024 10:00,2024-12-18T10:00:00,0.657883421,0.382057755,-0.34261746,-0.245854412,-0.408708505,-0.014069248,0.37937898,-0.115071814,-0.245321733,-0.390522103,-0.406455438,-0.378658378,FALSE,FALSE,1,0,-0.426299589
182,ftes_1hour,12/18/2024 11:00,2024-12-18T11:00:00,0.65837083,0.379239217,-0.342685523,-0.24456191,-0.408748317,-0.015295357,0.376451924,-0.116131411,-0.244976387,-0.389151077,-0.406430929,-0.378308809,FALSE,FALSE,1,0,-0.210613801
183,ftes_1hour,12/18/2024 12:00,2024-12-18T12:00:00,0.657916703,0.382129759,-0.342639514,-0.239825305,-0.408719971,-0.016581233,0.379505567,-0.116143341,-0.244583491,-0.388517884,-0.40639798,-0.37830542,FALSE,FALSE,1,0,-0.231764159
184,ftes_1hour,12/18/2024 13:00,2024-12-18T13:00:00,0.658131042,0.389803579,-0.342589586,-0.237658016,-0.408708345,-0.017903702,0.387055055,-0.116135583,-0.244679339,-0.388697128,-0.406372026,-0.377506993,FALSE,FALSE,1,0,1.299669257
185,ftes_1hour,12/18/2024 14:00,2024-12-18T14:00:00,0.658024405,0.393909056,-0.342622072,-0.23735199,-0.40872557,-0.016952489,0.39130765,-0.115974469,-0.243070125,-0.388974444,-0.406318479,-0.377772736,FALSE,FALSE,1,0,-1.398828432
186,ftes_1hour,12/18/2024 15:00,2024-12-18T15:00:00,0.658064476,0.394044817,-0.342699046,-0.235347752,-0.408839691,-0.017335757,0.39142518,-0.117015973,-0.24163252,-0.388785289,-0.406258022,-0.378067007,FALSE,FALSE,1,0,0.122449311
187,ftes_1hour,12/18/2024 16:00,2024-12-18T16:00:00,0.658109429,0.395772143,-0.342546553,-0.235287182,-0.408874131,-0.016505556,0.39316111,-0.117630978,-0.241455124,-0.38876033,-0.406285039,-0.377622478,FALSE,FALSE,1,0,1.394927236
188,ftes_1hour,12/18/2024 17:00,2024-12-18T17:00:00,0.658175501,0.40048074,-0.342557454,-0.233375838,-0.40893006,-0.017489205,0.397692052,-0.117432097,-0.241625695,-0.389341079,-0.406288775,-0.378248925,FALSE,FALSE,1,0,2.587554252
189,ftes_1hour,12/18/2024 18:00,2024-12-18T18:00:00,0.658167316,0.394776965,-0.342660262,-0.232761194,-0.408855424,-0.016791856,0.3919477,-0.11713116,-0.24170967,-0.38908554,-0.40634603,-0.379315056,FALSE,FALSE,1,0,25.30759462
190,ftes_1hour,12/18/2024 19:00,2024-12-18T19:00:00,0.658121632,0.402002419,-0.342535216,-0.232205368,-0.408758289,-0.016681913,0.39918065,-0.118047111,-0.242142531,-0.389061221,-0.406298908,-0.378530471,FALSE,FALSE,1,0,-5.744708848
191,ftes_1hour,12/18/2024 20:00,2024-12-18T20:00:00,0.658301531,0.402871152,-0.342644922,-0.230446517,-0.408835153,-0.018410076,0.400424847,-0.117402114,-0.241557737,-0.389407859,-0.406260537,-0.377498717,FALSE,FALSE,1,0,0.17478185
192,ftes_1hour,12/18/2024 21:00,2024-12-18T21:00:00,0.658182593,0.397767422,-0.342607766,-0.230925072,-0.408876402,-0.018252603,0.39499636,-0.11733305,-0.241327213,-0.389244646,-0.406258811,-0.378359577,FALSE,FALSE,1,0,1.557833518
